,Rank,Gender,Age,Finish,Pace,Athlet_url,Race_url,Watch,Shoes,Distance,City,Year,Race_Type,Watch_Brand,Watch_Error,Watch_Error_Abs,Shoes_Brand,Finish_Numeric
1,1,M,35-44,2:24:11,3:25/km,9426736,881456544,Garmin Forerunner 620,NA,44.06,Tokyo,2017,Marathon,Garmin,1.865000000000002,1.865000000000002,NA,2.4030555555555555
2,2,M,35-44,2:26:01,3:28/km,1808914,883029926,Garmin Forerunner 910XT,NA,42.8,Tokyo,2017,Marathon,Garmin,0.6049999999999969,0.6049999999999969,NA,2.4336111111111114
3,3,M,35-44,2:26:43,3:29/km,8394863,879822345,NA,NA,43.14,Tokyo,2017,Marathon,NA,0.9450000000000003,0.9450000000000003,NA,2.445277777777778
4,4,M,20-24,2:27:03,3:29/km,16709968,882374824,Garmin Forerunner 620,NA,44.5,Tokyo,2017,Marathon,Garmin,2.3049999999999997,2.3049999999999997,NA,2.4508333333333336
5,5,NA,NA,2:27:33,3:30/km,4662746,879828324,Garmin Forerunner 630,Nike Lunaracer - Grey,43.4,Tokyo,2017,Marathon,Garmin,1.2049999999999983,1.2049999999999983,Nike,2.459166666666667
6,6,M,35-44,2:28:08,3:31/km,7771863,881212622,Garmin Forerunner 630,NA,42.21,Tokyo,2017,Marathon,Garmin,0.015000000000000568,0.015000000000000568,NA,2.468888888888889
7,7,M,NA,2:33:30,3:38/km,15367611,879830072,Suunto Ambit3 Sport,NA,45.08,Tokyo,2017,Marathon,Suunto,2.884999999999998,2.884999999999998,NA,2.558333333333333
8,8,M,35-44,2:33:30,3:38/km,7527403,879851855,TomTom,NA,42.86,Tokyo,2017,Marathon,TomTom,0.6649999999999991,0.6649999999999991,NA,2.558333333333333
10,10,M,45-54,2:33:48,3:39/km,3375816,880059859,Garmin Forerunner 220,NA,43.39,Tokyo,2017,Marathon,Garmin,1.1950000000000003,1.1950000000000003,NA,2.563333333333333
11,11,M,35-44,2:34:19,3:39/km,10713128,879846193,NA,NA,42.47,Tokyo,2017,Marathon,NA,0.2749999999999986,0.2749999999999986,NA,2.571944444444444
12,12,M,35-44,2:34:24,3:40/km,1827725,879856625,Garmin Forerunner 235,NA,42.63,Tokyo,2017,Marathon,Garmin,0.4350000000000023,0.4350000000000023,NA,2.5733333333333333
13,13,M,45-54,2:35:49,3:42/km,18612417,884520081,Garmin Forerunner 920XT,NA,42.82,Tokyo,2017,Marathon,Garmin,0.625,0.625,NA,2.5969444444444445
14,14,M,35-44,2:35:56,3:42/km,7315669,880064547,Garmin Forerunner 920XT,Nike Zoom Elite 8 ,43.59,Tokyo,2017,Marathon,Garmin,1.3950000000000031,1.3950000000000031,Nike,2.5988888888888892
15,15,M,25-34,2:36:05,3:42/km,18020204,879870091,NA,Asics スカイセンサージャパン,43.14,Tokyo,2017,Marathon,NA,0.9450000000000003,0.9450000000000003,Asics,2.601388888888889
16,16,M,25-34,2:37:36,3:44/km,5535535,879819722,Garmin Forerunner 235,Saucony Omni 14,42.64,Tokyo,2017,Marathon,Garmin,0.4450000000000003,0.4450000000000003,Saucony,2.6266666666666665
17,17,M,35-44,2:37:37,3:44/km,7641768,880375831,Garmin Forerunner 630,NA,43.37,Tokyo,2017,Marathon,Garmin,1.1749999999999972,1.1749999999999972,NA,2.6269444444444443
18,18,NA,NA,2:38:26,3:45/km,11491402,913143871,NA,NA,43.33,Tokyo,2017,Marathon,NA,1.134999999999998,1.134999999999998,NA,2.6405555555555553
19,19,M,NA,2:38:58,3:46/km,340722,879836017,Garmin Forerunner 220,NA,42.77,Tokyo,2017,Marathon,Garmin,0.5750000000000028,0.5750000000000028,NA,2.6494444444444443
20,20,M,45-54,2:39:04,3:46/km,1744892,879859346,Garmin Forerunner 235,Adidas Takumi Ren 2017,42.69,Tokyo,2017,Marathon,Garmin,0.49499999999999744,0.49499999999999744,Adidas,2.651111111111111
21,21,M,35-44,2:39:53,3:47/km,1570225,879866490,Garmin Forerunner 620,Brooks Adrenaline Gts,43.99,Tokyo,2017,Marathon,Garmin,1.7950000000000017,1.7950000000000017,Brooks,2.664722222222222
22,22,M,25-34,2:42:01,3:50/km,3783821,879848303,Garmin fenix 3,Asics Gel-Noosa Tri 11 Black Flash Yellow Orange 09/16,44.06,Tokyo,2017,Marathon,Garmin,1.865000000000002,1.865000000000002,Asics,2.700277777777778
23,23,M,NA,2:42:12,3:51/km,18851489,879819625,Garmin Forerunner 225,NA,43.14,Tokyo,2017,Marathon,Garmin,0.9450000000000003,0.9450000000000003,NA,2.7033333333333336
24,24,M,25-34,2:42:34,3:51/km,2360492,879822158,Garmin Forerunner 620,NA,44.41,Tokyo,2017,Marathon,Garmin,2.2149999999999963,2.2149999999999963,NA,2.7094444444444448
25,25,M,35-44,2:42:41,3:51/km,2075280,891660092,Garmin Forerunner 920XT,NA,43.8,Tokyo,2017,Marathon,Garmin,1.6049999999999969,1.6049999999999969,NA,2.711388888888889
26,26,M,45-54,2:42:43,3:51/km,3924577,879860638,Garmin Forerunner 620,Asics Trainer 18,43.28,Tokyo,2017,Marathon,Garmin,1.0850000000000009,1.0850000000000009,Asics,2.7119444444444447
27,27,M,NA,2:42:45,3:51/km,10194979,879844570,Garmin Forerunner 920XT,NA,43.47,Tokyo,2017,Marathon,Garmin,1.2749999999999986,1.2749999999999986,NA,2.7125000000000004
28,28,M,35-44,2:43:11,3:52/km,137480,879840813,Garmin Forerunner 225,Mizuno Wave Inspire 11,42.92,Tokyo,2017,Marathon,Garmin,0.7250000000000014,0.7250000000000014,Mizuno,2.7197222222222224
29,29,M,25-34,2:43:16,3:52/km,14375318,880481825,Garmin Forerunner 220,NA,43.26,Tokyo,2017,Marathon,Garmin,1.0649999999999977,1.0649999999999977,NA,2.721111111111111
30,30,M,35-44,2:43:36,3:53/km,3267353,879850212,Garmin Forerunner 620,NA,42.75,Tokyo,2017,Marathon,Garmin,0.5549999999999997,0.5549999999999997,NA,2.7266666666666666
31,31,M,45-54,2:44:09,3:53/km,18739950,880457872,NA,NA,42.83,Tokyo,2017,Marathon,NA,0.634999999999998,0.634999999999998,NA,2.7358333333333333
32,32,M,35-44,2:44:21,3:54/km,158238,879850939,Garmin Forerunner 620,Brooks Racer St,43.42,Tokyo,2017,Marathon,Garmin,1.2250000000000014,1.2250000000000014,Brooks,2.7391666666666667
33,33,F,25-34,2:44:27,3:54/km,3342691,879864281,Garmin Forerunner 235,Saucony Kinvara 7,43.54,Tokyo,2017,Marathon,Garmin,1.3449999999999989,1.3449999999999989,Saucony,2.7408333333333332
34,34,M,NA,2:45:13,3:55/km,8459348,879921424,NA,NA,42.71,Tokyo,2017,Marathon,NA,0.5150000000000006,0.5150000000000006,NA,2.7536111111111112
35,35,M,35-44,2:45:32,3:55/km,18400676,879840504,Garmin Forerunner 225,Adidas Takumi Ren 3 Gold,43.14,Tokyo,2017,Marathon,Garmin,0.9450000000000003,0.9450000000000003,Adidas,2.758888888888889
36,36,M,45-54,2:45:41,3:56/km,8865796,879840433,Garmin Forerunner 235,Asics Hyperspeed 6 Blue Oct 16,42.65,Tokyo,2017,Marathon,Garmin,0.4549999999999983,0.4549999999999983,Asics,2.761388888888889
37,37,M,35-44,2:46:28,3:57/km,193847,881193135,Garmin fenix 3,Mizuno Musha,44.58,Tokyo,2017,Marathon,Garmin,2.384999999999998,2.384999999999998,Mizuno,2.7744444444444443
38,38,M,45-54,2:46:49,3:57/km,21772421,987936051,Garmin Forerunner 735XT,NA,43.16,Tokyo,2017,Marathon,Garmin,0.9649999999999963,0.9649999999999963,NA,2.7802777777777776
39,39,M,45-54,2:47:06,3:58/km,8045126,879852989,Garmin Forerunner 920XT,NA,44.49,Tokyo,2017,Marathon,Garmin,2.2950000000000017,2.2950000000000017,NA,2.7849999999999997
40,40,M,35-44,2:47:16,3:58/km,6780973,881107631,Suunto Ambit3 Peak,NA,44.95,Tokyo,2017,Marathon,Suunto,2.7550000000000026,2.7550000000000026,NA,2.7877777777777775
41,41,M,45-54,2:47:19,3:58/km,15465288,879841576,Garmin Forerunner 735XT,Adidas Boston 5,44.11,Tokyo,2017,Marathon,Garmin,1.9149999999999991,1.9149999999999991,Adidas,2.788611111111111
42,42,M,25-34,2:47:22,3:58/km,1614760,879826248,Garmin Forerunner 235,Nike Lunarglide,43.36,Tokyo,2017,Marathon,Garmin,1.1649999999999991,1.1649999999999991,Nike,2.7894444444444444
43,43,M,35-44,2:47:23,3:58/km,14839663,879813340,NA,NA,43.35,Tokyo,2017,Marathon,NA,1.1550000000000011,1.1550000000000011,NA,2.789722222222222
44,44,M,45-54,2:47:25,3:58/km,13302052,894902858,Garmin Forerunner 210,Mizuno Wr19 Red,43.05,Tokyo,2017,Marathon,Garmin,0.8549999999999969,0.8549999999999969,Mizuno,2.790277777777778
45,45,M,NA,2:47:29,3:58/km,10130262,879889058,Garmin Forerunner 225,NA,42.66,Tokyo,2017,Marathon,Garmin,0.4649999999999963,0.4649999999999963,NA,2.7913888888888887
46,46,M,35-44,2:47:35,3:58/km,12827217,880319636,Suunto,NA,43.92,Tokyo,2017,Marathon,Suunto,1.7250000000000014,1.7250000000000014,NA,2.7930555555555556
47,47,M,35-44,2:47:36,3:58/km,7666044,879907691,Garmin Forerunner 230,NA,42.79,Tokyo,2017,Marathon,Garmin,0.5949999999999989,0.5949999999999989,NA,2.793333333333333
48,48,M,NA,2:47:49,3:59/km,20220101,1098632001,GPX,Asics ターサージール4スリム,43.21,Tokyo,2017,Marathon,GPX,1.0150000000000006,1.0150000000000006,Asics,2.7969444444444442
49,49,M,45-54,2:48:03,3:59/km,5508803,879846494,Garmin Forerunner 630,NA,45.03,Tokyo,2017,Marathon,Garmin,2.835000000000001,2.835000000000001,NA,2.8008333333333333
50,50,M,45-54,2:48:10,3:59/km,21766563,977488644,NA,Asics Tartherzeal 5 Red,43.43,Tokyo,2017,Marathon,NA,1.2349999999999994,1.2349999999999994,Asics,2.8027777777777776
51,51,M,35-44,2:48:23,3:59/km,313539,879828994,Garmin Forerunner 920XT,Asics Fuze Union Jack,43.77,Tokyo,2017,Marathon,Garmin,1.5750000000000028,1.5750000000000028,Asics,2.806388888888889
52,52,M,35-44,2:49:00,4:00/km,12294,879826433,Garmin Forerunner 920XT,Saucony A6,42.78,Tokyo,2017,Marathon,Garmin,0.5850000000000009,0.5850000000000009,Saucony,2.8166666666666664
53,53,M,35-44,2:49:02,4:00/km,18695407,879830755,Garmin Forerunner 235,NA,43.47,Tokyo,2017,Marathon,Garmin,1.2749999999999986,1.2749999999999986,NA,2.817222222222222
54,54,M,45-54,2:49:33,4:01/km,7439904,879871907,NA,Saucony Type A,44.31,Tokyo,2017,Marathon,NA,2.115000000000002,2.115000000000002,Saucony,2.825833333333333
55,55,M,NA,2:49:34,4:01/km,20483093,906745818,Garmin Forerunner 235,NA,43.29,Tokyo,2017,Marathon,Garmin,1.0949999999999989,1.0949999999999989,NA,2.826111111111111
56,56,M,45-54,2:49:50,4:01/km,558701,882321969,Garmin Forerunner 910XT,Asics Ds Trainer - Green,43.69,Tokyo,2017,Marathon,Garmin,1.4949999999999974,1.4949999999999974,Asics,2.8305555555555553
57,57,M,25-34,2:49:51,4:02/km,6402606,879881597,Garmin Forerunner 220,Adidas Boston Boost,43.03,Tokyo,2017,Marathon,Garmin,0.8350000000000009,0.8350000000000009,Adidas,2.830833333333333
58,58,M,35-44,2:50:17,4:02/km,21682011,971901500,Garmin Forerunner 630,NA,43.25,Tokyo,2017,Marathon,Garmin,1.0549999999999997,1.0549999999999997,NA,2.8380555555555556
59,59,M,35-44,2:51:13,4:03/km,9117985,879904312,NA,Asics Tarther Zeal  5,43.45,Tokyo,2017,Marathon,NA,1.2550000000000026,1.2550000000000026,Asics,2.8536111111111113
60,60,M,35-44,2:51:22,4:04/km,2343439,879847849,Garmin Forerunner 920XT,Brooks Asteria,43.27,Tokyo,2017,Marathon,Garmin,1.0750000000000028,1.0750000000000028,Brooks,2.8561111111111113
61,61,M,45-54,2:51:23,4:04/km,16945495,879906903,Garmin Forerunner 230,Adidas Adizero Adios,43.47,Tokyo,2017,Marathon,Garmin,1.2749999999999986,1.2749999999999986,Adidas,2.856388888888889
62,62,M,35-44,2:51:28,4:04/km,3290743,879849031,Suunto Ambit3 Sport,Hoka One One Tracer ,44.31,Tokyo,2017,Marathon,Suunto,2.115000000000002,2.115000000000002,Hoka,2.8577777777777778
63,63,M,35-44,2:52:12,4:05/km,583523,879842166,Garmin fenix 2,Nike Lunar Epic Low,43.96,Tokyo,2017,Marathon,Garmin,1.7650000000000006,1.7650000000000006,Nike,2.87
64,64,M,NA,2:52:14,4:05/km,9889936,879845584,Suunto Ambit3 Peak,NA,45.79,Tokyo,2017,Marathon,Suunto,3.594999999999999,3.594999999999999,NA,2.8705555555555557
65,65,M,25-34,2:52:35,4:05/km,1189821,879943390,Garmin Forerunner 910XT,NA,42.91,Tokyo,2017,Marathon,Garmin,0.7149999999999963,0.7149999999999963,NA,2.876388888888889
66,66,M,35-44,2:52:40,4:06/km,6619733,879850178,Garmin Forerunner 220,Mizuno Wave Catalyst V3.0,43.17,Tokyo,2017,Marathon,Garmin,0.9750000000000014,0.9750000000000014,Mizuno,2.8777777777777778
67,67,M,35-44,2:53:07,4:06/km,7933180,880571052,Garmin fenix 3,Asics Sortie Magic Rp2 ,44.58,Tokyo,2017,Marathon,Garmin,2.384999999999998,2.384999999999998,Asics,2.8852777777777776
68,68,M,35-44,2:53:12,4:06/km,1019883,879844582,Garmin Forerunner 610,Nike Zoom Pegasus 31,42.88,Tokyo,2017,Marathon,Garmin,0.6850000000000023,0.6850000000000023,Nike,2.8866666666666667
69,69,M,NA,2:53:26,4:07/km,6586900,879825841,Garmin Forerunner 630,NA,43.8,Tokyo,2017,Marathon,Garmin,1.6049999999999969,1.6049999999999969,NA,2.8905555555555553
70,70,NA,NA,2:53:35,4:07/km,19047589,882922546,NA,NA,42.68,Tokyo,2017,Marathon,NA,0.48499999999999943,0.48499999999999943,NA,2.8930555555555557
71,71,M,35-44,2:53:39,4:07/km,2763278,880063958,Garmin Forerunner 235,New Balance 1400 V4,42.52,Tokyo,2017,Marathon,Garmin,0.32500000000000284,0.32500000000000284,New Balance,2.8941666666666666
72,72,M,35-44,2:54:05,4:08/km,7587163,879841972,Garmin Forerunner 735XT,Asics Ds Racer 10 ,43.55,Tokyo,2017,Marathon,Garmin,1.3549999999999969,1.3549999999999969,Asics,2.901388888888889
73,73,M,25-34,2:54:15,4:08/km,19174093,879847469,Suunto Ambit3 Peak,NA,44.73,Tokyo,2017,Marathon,Suunto,2.5349999999999966,2.5349999999999966,NA,2.904166666666667
74,74,M,45-54,2:54:46,4:09/km,18012500,879826920,Garmin fenix 3,Asics Ds Trainer 21 Wide,45.52,Tokyo,2017,Marathon,Garmin,3.325000000000003,3.325000000000003,Asics,2.912777777777778
75,75,M,NA,2:55:45,4:10/km,8238970,879837931,Garmin fenix 3,Adidas Takumi Ren,43.69,Tokyo,2017,Marathon,Garmin,1.4949999999999974,1.4949999999999974,Adidas,2.9291666666666667
76,76,M,NA,2:55:54,4:10/km,19656843,881563352,Garmin Forerunner 225,NA,43.08,Tokyo,2017,Marathon,Garmin,0.884999999999998,0.884999999999998,NA,2.9316666666666666
77,77,M,25-34,2:56:02,4:10/km,7525772,879824089,Garmin Forerunner 220,Asics Lyteracer Rs 4-Wide,43.15,Tokyo,2017,Marathon,Garmin,0.9549999999999983,0.9549999999999983,Asics,2.933888888888889
78,78,M,NA,2:56:18,4:11/km,5255526,879861307,NA,Nike Flyknit Streak,42.62,Tokyo,2017,Marathon,NA,0.42499999999999716,0.42499999999999716,Nike,2.9383333333333335
79,79,M,35-44,2:56:46,4:11/km,4315206,879848901,Garmin fenix 3,NA,45.59,Tokyo,2017,Marathon,Garmin,3.395000000000003,3.395000000000003,NA,2.9461111111111116
80,80,M,45-54,2:56:52,4:11/km,12657999,879834865,Garmin Forerunner 735XT,NA,43.55,Tokyo,2017,Marathon,Garmin,1.3549999999999969,1.3549999999999969,NA,2.947777777777778
81,81,M,45-54,2:56:52,4:11/km,14854281,889476670,Garmin Forerunner 735XT,Asics Gel-Kayano® 22,43.55,Tokyo,2017,Marathon,Garmin,1.3549999999999969,1.3549999999999969,Asics,2.947777777777778
82,82,M,35-44,2:57:31,4:12/km,7595842,880564871,Garmin Forerunner 910XT,NA,42.83,Tokyo,2017,Marathon,Garmin,0.634999999999998,0.634999999999998,NA,2.9586111111111113
83,83,M,35-44,2:57:37,4:13/km,9085076,879863657,Garmin Forerunner 910XT,Nike Zoom Streak,42.98,Tokyo,2017,Marathon,Garmin,0.7849999999999966,0.7849999999999966,Nike,2.960277777777778
84,84,M,35-44,2:57:40,4:13/km,19252215,879837458,Garmin Forerunner 920XT,NA,42.99,Tokyo,2017,Marathon,Garmin,0.7950000000000017,0.7950000000000017,NA,2.9611111111111112
85,85,M,45-54,2:57:45,4:13/km,229498,879843943,Garmin fenix 3,Nike Lunarracer,43.31,Tokyo,2017,Marathon,Garmin,1.115000000000002,1.115000000000002,Nike,2.9625000000000004
86,86,M,35-44,2:57:52,4:13/km,13159136,879867324,Suunto Ambit3 Peak,NA,44.67,Tokyo,2017,Marathon,Suunto,2.4750000000000014,2.4750000000000014,NA,2.9644444444444447
87,87,M,25-34,2:57:54,4:13/km,3718595,879822770,Suunto Ambit3 Peak,Adidas Adios Boost 3,44.48,Tokyo,2017,Marathon,Suunto,2.2849999999999966,2.2849999999999966,Adidas,2.9650000000000003
88,88,M,35-44,2:58:02,4:13/km,11848487,879949679,Apple Watch,Asics Terther Zeal5 R Blue,47.07,Tokyo,2017,Marathon,Apple,4.875,4.875,Asics,2.9672222222222224
89,89,M,25-34,2:58:08,4:13/km,1982148,879830587,Garmin Forerunner 620,Newton Mv3,43.38,Tokyo,2017,Marathon,Garmin,1.1850000000000023,1.1850000000000023,New Balanceton,2.968888888888889
90,90,M,35-44,2:58:10,4:13/km,742261,879848191,Garmin fenix 3,Adidas Adizero Takumi Sen Boost 2,43.65,Tokyo,2017,Marathon,Garmin,1.4549999999999983,1.4549999999999983,Adidas,2.9694444444444446
91,91,M,45-54,2:58:21,4:14/km,9560906,879829016,NA,Asics Tarther Japan,43.3,Tokyo,2017,Marathon,NA,1.1049999999999969,1.1049999999999969,Asics,2.9725
92,92,M,35-44,2:58:22,4:14/km,4172818,879820268,NA,NA,43.53,Tokyo,2017,Marathon,NA,1.3350000000000009,1.3350000000000009,NA,2.972777777777778
93,93,M,35-44,2:58:22,4:14/km,1632776,879875531,Garmin Forerunner 620,Asics ターサージール\U3000ホワイト×ネイビー,44.78,Tokyo,2017,Marathon,Garmin,2.585000000000001,2.585000000000001,Asics,2.972777777777778
94,94,M,NA,2:58:26,4:14/km,18914340,879849913,Garmin fenix 3,NA,43.75,Tokyo,2017,Marathon,Garmin,1.5549999999999997,1.5549999999999997,NA,2.973888888888889
95,95,M,35-44,2:58:39,4:14/km,10296930,1004847239,Garmin Forerunner 920XT,NA,43.32,Tokyo,2017,Marathon,Garmin,1.125,1.125,NA,2.9775
96,96,M,NA,2:58:40,4:14/km,12486042,879869117,Garmin Forerunner 230,Mizuno Wave Runner 19,44.1,Tokyo,2017,Marathon,Garmin,1.9050000000000011,1.9050000000000011,Mizuno,2.977777777777778
97,97,M,45-54,2:58:50,4:14/km,1751192,879882379,Garmin Forerunner 620,NA,43.47,Tokyo,2017,Marathon,Garmin,1.2749999999999986,1.2749999999999986,NA,2.9805555555555556
98,98,F,35-44,2:58:56,4:14/km,2402114,879853386,Garmin Forerunner 735XT,NA,43.33,Tokyo,2017,Marathon,Garmin,1.134999999999998,1.134999999999998,NA,2.9822222222222226
99,99,M,45-54,2:58:57,4:14/km,2583035,879836832,Garmin Forerunner 920XT,NA,42.8,Tokyo,2017,Marathon,Garmin,0.6049999999999969,0.6049999999999969,NA,2.9825
100,100,M,NA,2:59:03,4:15/km,14702343,879870257,Polar V800,NA,43.11,Tokyo,2017,Marathon,Polar,0.9149999999999991,0.9149999999999991,NA,2.984166666666667
101,101,NA,NA,2:59:07,4:15/km,12375787,880471313,Garmin Forerunner 920XT,NA,45.29,Tokyo,2017,Marathon,Garmin,3.094999999999999,3.094999999999999,NA,2.9852777777777777
102,102,M,NA,2:59:11,4:15/km,11797722,879990012,Garmin Forerunner 220,Adidas Ultra Boost - Orange,43.32,Tokyo,2017,Marathon,Garmin,1.125,1.125,Adidas,2.986388888888889
103,103,M,25-34,2:59:26,4:15/km,1326778,879825989,NA,Adidas Adizero Japan Boost,42.88,Tokyo,2017,Marathon,NA,0.6850000000000023,0.6850000000000023,Adidas,2.9905555555555554
104,104,M,45-54,2:59:31,4:15/km,15183561,879841947,NA,NA,43.61,Tokyo,2017,Marathon,NA,1.4149999999999991,1.4149999999999991,NA,2.9919444444444445
105,105,M,NA,2:59:35,4:15/km,16851653,879830186,NA,NA,43.99,Tokyo,2017,Marathon,NA,1.7950000000000017,1.7950000000000017,NA,2.993055555555556
106,106,M,35-44,2:59:35,4:15/km,5916824,881224572,Garmin Forerunner 620,NA,43.91,Tokyo,2017,Marathon,Garmin,1.7149999999999963,1.7149999999999963,NA,2.993055555555556
107,107,M,35-44,2:59:48,4:16/km,8007153,882281324,Garmin Forerunner 620,NA,42.8,Tokyo,2017,Marathon,Garmin,0.6049999999999969,0.6049999999999969,NA,2.9966666666666666
108,108,M,NA,3:00:06,4:16/km,5939725,879867406,Garmin Forerunner 620,NA,44.06,Tokyo,2017,Marathon,Garmin,1.865000000000002,1.865000000000002,NA,3.0016666666666665
109,109,M,NA,3:00:27,4:17/km,15198871,879888914,Garmin Forerunner 235,NA,42.88,Tokyo,2017,Marathon,Garmin,0.6850000000000023,0.6850000000000023,NA,3.0075
110,110,M,45-54,3:00:33,4:17/km,18819470,1724047624,NA,NA,43.25,Tokyo,2017,Marathon,NA,1.0549999999999997,1.0549999999999997,NA,3.0091666666666668
111,111,M,55-64,3:00:45,4:17/km,20596148,910256253,NA,NA,43.45,Tokyo,2017,Marathon,NA,1.2550000000000026,1.2550000000000026,NA,3.0125
112,112,M,NA,3:00:49,4:17/km,2596896,879849594,Garmin Forerunner 735XT,Adidas Boston Boost 6,42.76,Tokyo,2017,Marathon,Garmin,0.5649999999999977,0.5649999999999977,Adidas,3.013611111111111
113,113,M,35-44,3:00:52,4:17/km,6659933,879813320,NA,Asics Freaks Japan,44.07,Tokyo,2017,Marathon,NA,1.875,1.875,Asics,3.0144444444444445
114,114,F,NA,3:01:10,4:18/km,17872154,879847231,Garmin Forerunner 220,Adidas Adizero Japan,43.17,Tokyo,2017,Marathon,Garmin,0.9750000000000014,0.9750000000000014,Adidas,3.0194444444444444
115,115,M,35-44,3:02:05,4:19/km,4263845,879824501,Garmin Forerunner 620,Asics Tarther Zeal,43.28,Tokyo,2017,Marathon,Garmin,1.0850000000000009,1.0850000000000009,Asics,3.0347222222222223
116,116,M,35-44,3:02:05,4:19/km,7191664,879841967,Garmin Forerunner 235,NA,42.76,Tokyo,2017,Marathon,Garmin,0.5649999999999977,0.5649999999999977,NA,3.0347222222222223
117,117,M,35-44,3:02:12,4:19/km,5163633,879833209,Garmin Forerunner 920XT,NA,43.04,Tokyo,2017,Marathon,Garmin,0.8449999999999989,0.8449999999999989,NA,3.0366666666666666
118,118,F,35-44,3:02:24,4:19/km,19122107,891560236,Garmin vivoactive,NA,42.93,Tokyo,2017,Marathon,Garmin,0.7349999999999994,0.7349999999999994,NA,3.04
119,119,M,45-54,3:02:25,4:19/km,16009545,879869123,NA,NA,43.57,Tokyo,2017,Marathon,NA,1.375,1.375,NA,3.040277777777778
120,120,F,25-34,3:02:53,4:20/km,19719053,884919124,Suunto,Hoka One One Tracer,44.74,Tokyo,2017,Marathon,Suunto,2.5450000000000017,2.5450000000000017,Hoka,3.0480555555555555
121,121,M,NA,3:02:57,4:20/km,17628688,879852882,NA,NA,43.12,Tokyo,2017,Marathon,NA,0.9249999999999972,0.9249999999999972,NA,3.0491666666666664
122,122,M,45-54,3:02:57,4:20/km,15151164,882112338,Garmin Forerunner 735XT,Mizuno Rider 20,43.1,Tokyo,2017,Marathon,Garmin,0.9050000000000011,0.9050000000000011,Mizuno,3.0491666666666664
123,123,M,45-54,3:03:12,4:21/km,15104213,879849988,Garmin fenix 3,NA,44.55,Tokyo,2017,Marathon,Garmin,2.354999999999997,2.354999999999997,NA,3.0533333333333332
124,124,NA,NA,3:03:14,4:21/km,14873677,880402599,NA,NA,43.6,Tokyo,2017,Marathon,NA,1.4050000000000011,1.4050000000000011,NA,3.053888888888889
125,125,M,35-44,3:03:16,4:21/km,12538058,879864465,Garmin Forerunner 620,NA,43.37,Tokyo,2017,Marathon,Garmin,1.1749999999999972,1.1749999999999972,NA,3.054444444444444
126,126,F,35-44,3:03:29,4:21/km,289550,879819669,Garmin Forerunner 630,NA,43.91,Tokyo,2017,Marathon,Garmin,1.7149999999999963,1.7149999999999963,NA,3.0580555555555553
127,127,M,45-54,3:03:42,4:21/km,8364700,879856838,Polar V800,Adidas Adizero Adios Boost 2M  Oranges,43.47,Tokyo,2017,Marathon,Polar,1.2749999999999986,1.2749999999999986,Adidas,3.0616666666666665
128,128,M,45-54,3:04:00,4:22/km,15866705,879865968,Garmin Forerunner 920XT,NA,43.2,Tokyo,2017,Marathon,Garmin,1.0050000000000026,1.0050000000000026,NA,3.066666666666667
129,129,M,NA,3:04:00,4:22/km,21903895,991203807,Garmin Forerunner 920XT,NA,43.2,Tokyo,2017,Marathon,Garmin,1.0050000000000026,1.0050000000000026,NA,3.066666666666667
130,130,M,35-44,3:04:16,4:22/km,17669465,879868396,NA,NA,44.17,Tokyo,2017,Marathon,NA,1.9750000000000014,1.9750000000000014,NA,3.071111111111111
131,131,M,35-44,3:04:21,4:22/km,119301,882161485,Garmin Forerunner 910XT,Adidas Boost,42.89,Tokyo,2017,Marathon,Garmin,0.6950000000000003,0.6950000000000003,Adidas,3.0725000000000002
132,132,M,45-54,3:04:24,4:22/km,7555869,879814065,iPhone App,NA,44.04,Tokyo,2017,Marathon,iPhone,1.8449999999999989,1.8449999999999989,NA,3.0733333333333337
133,133,M,NA,3:04:29,4:22/km,16117536,879844503,Garmin Forerunner 735XT,NA,42.81,Tokyo,2017,Marathon,Garmin,0.615000000000002,0.615000000000002,NA,3.0747222222222224
134,134,M,NA,3:04:45,4:23/km,572319,879835315,Garmin fenix 3,Brooks Launch,43.88,Tokyo,2017,Marathon,Garmin,1.6850000000000023,1.6850000000000023,Brooks,3.079166666666667
135,135,M,35-44,3:04:47,4:23/km,13640516,884884599,Soleus GPS,Asics ターサージール2ワイド,45.73,Tokyo,2017,Marathon,Soleus,3.5349999999999966,3.5349999999999966,Asics,3.0797222222222222
136,136,M,45-54,3:04:58,4:23/km,22173485,1004952180,Garmin Forerunner 630,Adidas Supernova Sequince,44.31,Tokyo,2017,Marathon,Garmin,2.115000000000002,2.115000000000002,Adidas,3.082777777777778
137,137,F,35-44,3:05:04,4:23/km,9137006,879857510,Garmin Forerunner 235,NA,43.65,Tokyo,2017,Marathon,Garmin,1.4549999999999983,1.4549999999999983,NA,3.0844444444444448
138,138,M,55-64,3:05:39,4:24/km,13484237,880232993,NA,NA,42.96,Tokyo,2017,Marathon,NA,0.7650000000000006,0.7650000000000006,NA,3.0941666666666667
139,139,M,45-54,3:05:51,4:24/km,7184923,879852276,GPX,NA,43.23,Tokyo,2017,Marathon,GPX,1.0349999999999966,1.0349999999999966,NA,3.0975
140,140,M,45-54,3:05:56,4:24/km,15911010,880979135,Garmin Forerunner 910XT,NA,43.63,Tokyo,2017,Marathon,Garmin,1.4350000000000023,1.4350000000000023,NA,3.0988888888888892
