,Rank,Gender,Age,Finish,Pace,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
79,79,M,25-34,2:36:30,3:43/km,2537590,1890487724,Garmin Forerunner 920XT,Hoka One One Clayton,42.57,Chicago,2018,Marathon,Garmin,0.375,0.375,Hoka,2.6083333333333334
80,80,M,NA,2:36:33,3:43/km,19650811,1890531707,Garmin fenix 5,NA,43.69,Chicago,2018,Marathon,Garmin,1.4949999999999974,1.4949999999999974,NA,2.609166666666667
81,81,M,NA,2:36:39,3:43/km,9144334,1890294348,Garmin fenix 5 Plus,Nike Free Flyknit 4.0,43.57,Chicago,2018,Marathon,Garmin,1.375,1.375,Nike,2.6108333333333333
82,82,M,25-34,2:36:45,3:43/km,23961948,1890300921,Garmin Forerunner 630,NA,42.66,Chicago,2018,Marathon,Garmin,0.4649999999999963,0.4649999999999963,NA,2.6125000000000003
83,83,M,25-34,2:36:51,3:43/km,19270777,1890314959,Garmin Forerunner 235,Nike Racers,42.98,Chicago,2018,Marathon,Garmin,0.7849999999999966,0.7849999999999966,Nike,2.6141666666666667
84,84,M,35-44,2:36:53,3:43/km,7503400,1890418589,Garmin fenix 3,Nike Vfe 2017,44.25,Chicago,2018,Marathon,Garmin,2.0549999999999997,2.0549999999999997,Nike,2.6147222222222224
87,87,M,NA,2:36:58,3:43/km,21359960,1891017799,Suunto,NA,42.92,Chicago,2018,Marathon,Suunto,0.7250000000000014,0.7250000000000014,NA,2.616111111111111
88,88,M,25-34,2:37:18,3:44/km,18649592,1893086655,Garmin Forerunner 920XT,NA,42.77,Chicago,2018,Marathon,Garmin,0.5750000000000028,0.5750000000000028,NA,2.6216666666666666
89,89,M,35-44,2:37:21,3:44/km,3809235,1890351508,Garmin Forerunner 230,NA,42.89,Chicago,2018,Marathon,Garmin,0.6950000000000003,0.6950000000000003,NA,2.6225
90,90,M,NA,2:37:45,3:44/km,21563373,1890339460,Garmin Forerunner 235,NA,42.68,Chicago,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,NA,2.629166666666667
91,91,M,20-24,2:37:54,3:45/km,21740393,1890549121,Garmin Forerunner 235,NA,42.43,Chicago,2018,Marathon,Garmin,0.23499999999999943,0.23499999999999943,NA,2.631666666666667
92,92,M,35-44,2:37:56,3:45/km,1614193,1890392255,Suunto Ambit3 Peak,Nike Vaporfly 4% Flyknit,43.31,Chicago,2018,Marathon,Suunto,1.115000000000002,1.115000000000002,Nike,2.6322222222222225
93,93,M,NA,2:38:00,3:45/km,18496975,1890396243,Garmin Forerunner 230,NA,42.72,Chicago,2018,Marathon,Garmin,0.5249999999999986,0.5249999999999986,NA,2.6333333333333333
94,94,F,25-34,2:38:04,3:45/km,3800068,1890545278,Garmin Forerunner 220,Nike Zoom Vaporfly 4%,42.8,Chicago,2018,Marathon,Garmin,0.6049999999999969,0.6049999999999969,Nike,2.6344444444444446
95,95,M,NA,2:38:08,3:45/km,21993571,1890852963,Garmin Forerunner 235,NA,42.26,Chicago,2018,Marathon,Garmin,0.06499999999999773,0.06499999999999773,NA,2.6355555555555554
96,96,M,25-34,2:38:08,3:45/km,1737156,1892258382,Garmin fenix 2,NA,43.33,Chicago,2018,Marathon,Garmin,1.134999999999998,1.134999999999998,NA,2.6355555555555554
97,97,M,35-44,2:38:26,3:45/km,3985218,1890297586,Garmin Forerunner 935,NA,42.14,Chicago,2018,Marathon,Garmin,-0.054999999999999716,0.054999999999999716,NA,2.6405555555555553
98,98,M,25-34,2:38:41,3:46/km,25694900,1890862023,Garmin Forerunner 235,NA,42.61,Chicago,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,NA,2.644722222222222
99,99,M,35-44,2:38:48,3:46/km,2026484,1890279677,Garmin Forerunner 630,Adidas Adizero Adios 3,42.5,Chicago,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,Adidas,2.6466666666666665
100,100,M,25-34,2:38:50,3:46/km,29125941,1890563703,Garmin Forerunner 25,NA,42.86,Chicago,2018,Marathon,Garmin,0.6649999999999991,0.6649999999999991,NA,2.647222222222222
101,101,M,25-34,2:38:55,3:46/km,1289437,1890359406,Garmin Forerunner 920XT,NA,42.85,Chicago,2018,Marathon,Garmin,0.6550000000000011,0.6550000000000011,NA,2.6486111111111112
102,102,M,25-34,2:38:57,3:46/km,4916499,1892522581,Garmin Forerunner 220,NA,42.6,Chicago,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,NA,2.6491666666666664
103,103,M,NA,2:38:57,3:46/km,17080735,1894027946,Garmin Forerunner 935,NA,42.87,Chicago,2018,Marathon,Garmin,0.6749999999999972,0.6749999999999972,NA,2.6491666666666664
104,104,M,25-34,2:39:11,3:46/km,2167617,1890485127,Garmin Forerunner 220,NA,42.36,Chicago,2018,Marathon,Garmin,0.16499999999999915,0.16499999999999915,NA,2.6530555555555555
106,106,M,NA,2:39:24,3:47/km,5182994,1890328741,Garmin Forerunner 235,NA,42.7,Chicago,2018,Marathon,Garmin,0.5050000000000026,0.5050000000000026,NA,2.6566666666666667
108,108,M,25-34,2:39:26,3:47/km,29018943,1890647166,Polar V800,Nike Zoom Flyknit Streak 6,43.06,Chicago,2018,Marathon,Polar,0.865000000000002,0.865000000000002,Nike,2.657222222222222
109,109,M,35-44,2:39:27,3:47/km,17785068,1890389016,Garmin Forerunner 230,NA,42.36,Chicago,2018,Marathon,Garmin,0.16499999999999915,0.16499999999999915,NA,2.6574999999999998
110,110,M,25-34,2:39:29,3:47/km,31144418,1890304852,Garmin Forerunner 235,NA,42.9,Chicago,2018,Marathon,Garmin,0.7049999999999983,0.7049999999999983,NA,2.6580555555555554
111,111,M,NA,2:39:29,3:47/km,18718155,1891270591,Garmin Forerunner 235,NA,41.05,Chicago,2018,Marathon,Garmin,-1.1450000000000031,1.1450000000000031,NA,2.6580555555555554
112,112,M,20-24,2:39:40,3:47/km,5746445,1890388215,Garmin Forerunner 735XT,Nike Lunaracer 3,42.81,Chicago,2018,Marathon,Garmin,0.615000000000002,0.615000000000002,Nike,2.661111111111111
113,113,M,NA,2:39:43,3:47/km,18299399,1890356692,Garmin Forerunner 935,NA,42.36,Chicago,2018,Marathon,Garmin,0.16499999999999915,0.16499999999999915,NA,2.6619444444444444
114,114,M,NA,2:39:54,3:47/km,24034568,1891195796,Garmin vivoactive HR,NA,42.4,Chicago,2018,Marathon,Garmin,0.2049999999999983,0.2049999999999983,NA,2.665
115,115,M,25-34,2:39:58,3:47/km,24412550,1890419493,Garmin Forerunner 235,NA,42.88,Chicago,2018,Marathon,Garmin,0.6850000000000023,0.6850000000000023,NA,2.666111111111111
116,116,M,20-24,2:40:01,3:48/km,26573690,1890411513,Garmin Forerunner 235,NA,42.34,Chicago,2018,Marathon,Garmin,0.14500000000000313,0.14500000000000313,NA,2.6669444444444443
117,117,M,25-34,2:40:02,3:48/km,6705856,1890553107,Garmin Forerunner 230,Adidas Boston 6 White,42.84,Chicago,2018,Marathon,Garmin,0.6450000000000031,0.6450000000000031,Adidas,2.667222222222222
118,118,M,35-44,2:40:15,3:48/km,22478667,1890692945,Garmin fenix 3,NA,43.38,Chicago,2018,Marathon,Garmin,1.1850000000000023,1.1850000000000023,NA,2.6708333333333334
119,119,M,25-34,2:40:30,3:48/km,22117459,1890389089,Garmin Forerunner 230,Nike Speed Rival 6,42.89,Chicago,2018,Marathon,Garmin,0.6950000000000003,0.6950000000000003,Nike,2.675
120,120,M,35-44,2:40:35,3:48/km,22255309,1890493089,TomTom,NA,42.84,Chicago,2018,Marathon,TomTom,0.6450000000000031,0.6450000000000031,NA,2.676388888888889
121,121,M,25-34,2:40:40,3:48/km,5211155,1890459256,Garmin Forerunner 230,Saucony Kinvara,42.73,Chicago,2018,Marathon,Garmin,0.5349999999999966,0.5349999999999966,Saucony,2.6777777777777776
122,122,M,25-34,2:40:40,3:48/km,1107614,1890477763,Garmin fenix 3,New Balance Zante 3,43.49,Chicago,2018,Marathon,Garmin,1.2950000000000017,1.2950000000000017,New Balance,2.6777777777777776
123,123,NA,NA,2:40:41,3:48/km,10307703,1891156810,Garmin Forerunner 235,NA,42.69,Chicago,2018,Marathon,Garmin,0.49499999999999744,0.49499999999999744,NA,2.6780555555555554
124,124,M,NA,2:40:41,3:48/km,21274830,1893044498,Garmin Forerunner 230,NA,42.76,Chicago,2018,Marathon,Garmin,0.5649999999999977,0.5649999999999977,NA,2.6780555555555554
125,125,M,35-44,2:41:30,3:50/km,450124,1890499061,Garmin fenix 5,Brooks Ghost,44.04,Chicago,2018,Marathon,Garmin,1.8449999999999989,1.8449999999999989,Brooks,2.691666666666667
126,126,M,45-54,2:41:50,3:50/km,12387937,1890917602,Suunto Ambit3 Peak,New Balance 1500,43.39,Chicago,2018,Marathon,Suunto,1.1950000000000003,1.1950000000000003,New Balance,2.6972222222222224
127,127,M,25-34,2:41:51,3:50/km,6962639,1890532633,Garmin Forerunner 935,Adidas Adizero Boston Boost 6 ,42.84,Chicago,2018,Marathon,Garmin,0.6450000000000031,0.6450000000000031,Adidas,2.6975000000000002
128,128,M,35-44,2:41:52,3:50/km,782660,1890346991,Garmin Forerunner 735XT,NA,42.98,Chicago,2018,Marathon,Garmin,0.7849999999999966,0.7849999999999966,NA,2.697777777777778
129,129,M,25-34,2:41:53,3:50/km,7581795,1890727652,Garmin Forerunner 920XT,NA,42.73,Chicago,2018,Marathon,Garmin,0.5349999999999966,0.5349999999999966,NA,2.698055555555556
130,130,M,25-34,2:41:54,3:50/km,27654914,1890781513,Garmin Forerunner 25,NA,42.5,Chicago,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,NA,2.6983333333333337
131,131,M,35-44,2:41:58,3:50/km,6605843,1890756888,Garmin Forerunner 220,NA,42.61,Chicago,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,NA,2.6994444444444445
133,133,M,20-24,2:42:15,3:51/km,22727394,1890966892,Garmin Forerunner 230,NA,43.02,Chicago,2018,Marathon,Garmin,0.8250000000000028,0.8250000000000028,NA,2.704166666666667
134,134,M,25-34,2:42:20,3:51/km,19338278,1890456409,Garmin Forerunner 935,NA,42.56,Chicago,2018,Marathon,Garmin,0.365000000000002,0.365000000000002,NA,2.7055555555555557
135,135,M,35-44,2:42:23,3:51/km,19660237,1890677382,Suunto Spartan Ultra,NA,43.2,Chicago,2018,Marathon,Suunto,1.0050000000000026,1.0050000000000026,NA,2.706388888888889
136,136,M,35-44,2:42:27,3:51/km,4849978,1890492544,Garmin Forerunner 235,Adidas Adizero Adios 3 ,42.68,Chicago,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,Adidas,2.7075
137,137,M,25-34,2:42:32,3:51/km,16256278,1890331663,Garmin Forerunner 235,On Cloudsurfer,42.95,Chicago,2018,Marathon,Garmin,0.7550000000000026,0.7550000000000026,On,2.708888888888889
138,138,M,NA,2:42:34,3:51/km,12388475,1890860525,Suunto,Nike Zoom Vaporfly 4%,43.69,Chicago,2018,Marathon,Suunto,1.4949999999999974,1.4949999999999974,Nike,2.7094444444444448
139,139,M,35-44,2:42:35,3:51/km,27323883,1890926801,Garmin Forerunner 935,NA,42.53,Chicago,2018,Marathon,Garmin,0.33500000000000085,0.33500000000000085,NA,2.7097222222222226
140,140,M,35-44,2:42:37,3:51/km,6702650,1890310574,Garmin Forerunner 935,Nike Vaporfly 4%,42.35,Chicago,2018,Marathon,Garmin,0.15500000000000114,0.15500000000000114,Nike,2.710277777777778
142,142,M,NA,2:42:42,3:51/km,7226113,1890976964,Garmin Forerunner 645 Music,Adidas Boost Energy 2,42.35,Chicago,2018,Marathon,Garmin,0.15500000000000114,0.15500000000000114,Adidas,2.711666666666667
143,143,M,25-34,2:42:43,3:51/km,16337002,1890676897,Garmin Forerunner 920XT,Nike Zoom Vaporfly 4%,42.91,Chicago,2018,Marathon,Garmin,0.7149999999999963,0.7149999999999963,Nike,2.7119444444444447
144,144,F,NA,2:42:44,3:51/km,21479529,1891257773,Garmin Forerunner 225,Nike Pegasus Red,42.67,Chicago,2018,Marathon,Garmin,0.4750000000000014,0.4750000000000014,Nike,2.7122222222222225
145,145,M,35-44,2:42:49,3:52/km,5255581,1890500528,Garmin Forerunner 935,Nike Vaporfly 4% Orange,42.21,Chicago,2018,Marathon,Garmin,0.015000000000000568,0.015000000000000568,Nike,2.713611111111111
146,146,M,25-34,2:42:51,3:52/km,1365621,1891089857,Garmin Forerunner 235,NA,42.59,Chicago,2018,Marathon,Garmin,0.3950000000000031,0.3950000000000031,NA,2.714166666666667
