,Rank,Gender,Age,Finish,Pace,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
53,53,M,25-34,2:40:32,3:48/km,13355814,740043398,Garmin Forerunner 620,NA,45.13,Chicago,2016,Marathon,Garmin,2.9350000000000023,2.9350000000000023,NA,2.6755555555555555
54,54,M,35-44,2:40:35,3:48/km,6780973,740553724,Suunto,NA,43.21,Chicago,2016,Marathon,Suunto,1.0150000000000006,1.0150000000000006,NA,2.676388888888889
55,55,F,25-34,2:40:57,3:49/km,11377331,739934802,Garmin Forerunner 10,Brooks Hyperion,43.44,Chicago,2016,Marathon,Garmin,1.2449999999999974,1.2449999999999974,Brooks,2.6824999999999997
56,56,M,25-34,2:40:59,3:49/km,3336541,739935267,Garmin Forerunner 620,NA,44.1,Chicago,2016,Marathon,Garmin,1.9050000000000011,1.9050000000000011,NA,2.6830555555555553
57,57,M,25-34,2:41:20,3:49/km,5535535,739536633,Garmin Forerunner 235,Saucony Omni 14,43.92,Chicago,2016,Marathon,Garmin,1.7250000000000014,1.7250000000000014,Saucony,2.688888888888889
58,58,M,25-34,2:41:30,3:50/km,12450994,739564229,Garmin Forerunner 630,NA,44.83,Chicago,2016,Marathon,Garmin,2.634999999999998,2.634999999999998,NA,2.691666666666667
59,59,M,NA,2:41:37,3:50/km,314891,740927782,Garmin Forerunner 910XT,NA,43.28,Chicago,2016,Marathon,Garmin,1.0850000000000009,1.0850000000000009,NA,2.693611111111111
60,60,M,45-54,2:41:40,3:50/km,7582086,739883034,Garmin Forerunner 235,New Balance Zante V1 Pair 3,43.81,Chicago,2016,Marathon,Garmin,1.615000000000002,1.615000000000002,New Balance,2.6944444444444446
61,61,M,25-34,2:41:49,3:50/km,2529588,739505274,Garmin Forerunner 920XT,NA,43.57,Chicago,2016,Marathon,Garmin,1.375,1.375,NA,2.6969444444444446
62,62,M,45-54,2:42:06,3:51/km,9540079,739634458,Garmin Forerunner 220,NA,44.19,Chicago,2016,Marathon,Garmin,1.9949999999999974,1.9949999999999974,NA,2.7016666666666667
63,63,F,NA,2:42:49,3:52/km,11314598,740030704,TomTom,NA,42.77,Chicago,2016,Marathon,TomTom,0.5750000000000028,0.5750000000000028,NA,2.713611111111111
64,64,F,35-44,2:43:07,3:52/km,2008989,739575475,Garmin Forerunner 220,NA,43.41,Chicago,2016,Marathon,Garmin,1.2149999999999963,1.2149999999999963,NA,2.718611111111111
65,65,M,25-34,2:43:17,3:52/km,16590663,739606325,Garmin Forerunner 230,NA,43.45,Chicago,2016,Marathon,Garmin,1.2550000000000026,1.2550000000000026,NA,2.721388888888889
66,66,M,35-44,2:43:23,3:52/km,12314941,739545382,Garmin Forerunner 220,NA,43.88,Chicago,2016,Marathon,Garmin,1.6850000000000023,1.6850000000000023,NA,2.723055555555556
67,67,M,35-44,2:43:39,3:53/km,11174958,745325070,Garmin fenix 3,Adidas Takumi Sen,44.38,Chicago,2016,Marathon,Garmin,2.1850000000000023,2.1850000000000023,Adidas,2.7275
68,68,M,25-34,2:43:44,3:53/km,3783821,739662837,Garmin fenix 3,Asics Gel-Noosa Tri 11 Black Flash Yellow Orange 09/16,44.32,Chicago,2016,Marathon,Garmin,2.125,2.125,Asics,2.728888888888889
69,69,M,35-44,2:43:49,3:53/km,15671496,782450370,Garmin Forerunner 910XT,NA,43.44,Chicago,2016,Marathon,Garmin,1.2449999999999974,1.2449999999999974,NA,2.730277777777778
70,70,M,25-34,2:43:54,3:53/km,10329361,739706693,NA,Nike Terra Kiger 2,45.31,Chicago,2016,Marathon,NA,3.115000000000002,3.115000000000002,Nike,2.731666666666667
71,71,M,25-34,2:43:58,3:53/km,3396664,740941887,Suunto,NA,43.1,Chicago,2016,Marathon,Suunto,0.9050000000000011,0.9050000000000011,NA,2.7327777777777778
72,72,M,35-44,2:44:02,3:53/km,7529757,741912044,Garmin Forerunner 220,NA,43.92,Chicago,2016,Marathon,Garmin,1.7250000000000014,1.7250000000000014,NA,2.733888888888889
73,73,M,25-34,2:44:09,3:53/km,345880,759677087,Garmin Forerunner 220,NA,43.63,Chicago,2016,Marathon,Garmin,1.4350000000000023,1.4350000000000023,NA,2.7358333333333333
74,74,M,35-44,2:44:51,3:54/km,3844119,739609601,Garmin Forerunner 220,Nike Lunaracer,43.31,Chicago,2016,Marathon,Garmin,1.115000000000002,1.115000000000002,Nike,2.7475
75,75,M,35-44,2:45:18,3:55/km,137480,739551482,Garmin Forerunner 225,Mizuno Wave Inspire 11,43.79,Chicago,2016,Marathon,Garmin,1.5949999999999989,1.5949999999999989,Mizuno,2.755
76,76,F,NA,2:45:25,3:55/km,9180057,739600116,Garmin Forerunner 220,New Balance 1400,43.71,Chicago,2016,Marathon,Garmin,1.5150000000000006,1.5150000000000006,New Balance,2.7569444444444446
77,77,M,35-44,2:45:29,3:55/km,6723206,739648568,Garmin Forerunner 620,Asics Gel-Hyper Speed 7,43.46,Chicago,2016,Marathon,Garmin,1.2650000000000006,1.2650000000000006,Asics,2.7580555555555555
78,78,M,25-34,2:45:33,3:55/km,10212642,739674835,Garmin Forerunner 235,NA,43.63,Chicago,2016,Marathon,Garmin,1.4350000000000023,1.4350000000000023,NA,2.7591666666666668
79,79,M,25-34,2:45:45,3:56/km,15266727,739629062,Garmin Forerunner 235,NA,43.21,Chicago,2016,Marathon,Garmin,1.0150000000000006,1.0150000000000006,NA,2.7625
80,80,M,35-44,2:45:50,3:56/km,15808687,740415856,Garmin Forerunner 220,Asics Ds Trainer,43.53,Chicago,2016,Marathon,Garmin,1.3350000000000009,1.3350000000000009,Asics,2.763888888888889
81,81,M,35-44,2:45:56,3:56/km,3274792,739516949,Garmin Forerunner 230,Hoka One One Clayton,43.3,Chicago,2016,Marathon,Garmin,1.1049999999999969,1.1049999999999969,Hoka,2.7655555555555558
82,82,M,25-34,2:45:58,3:56/km,700516,739553945,Garmin Forerunner 630,Nike Zoom Streak 6 ,44.72,Chicago,2016,Marathon,Garmin,2.5249999999999986,2.5249999999999986,Nike,2.766111111111111
83,83,M,NA,2:46:00,3:56/km,7630026,740350541,Garmin Forerunner 10,NA,44.22,Chicago,2016,Marathon,Garmin,2.0249999999999986,2.0249999999999986,NA,2.7666666666666666
84,84,M,35-44,2:46:38,3:57/km,600381,739604135,Garmin Forerunner 220,Adidas Adizero Adios Boost,43.58,Chicago,2016,Marathon,Garmin,1.384999999999998,1.384999999999998,Adidas,2.777222222222222
85,85,M,35-44,2:46:44,3:57/km,4030823,739946847,Garmin Forerunner 10,NA,43.57,Chicago,2016,Marathon,Garmin,1.375,1.375,NA,2.778888888888889
86,86,M,35-44,2:46:46,3:57/km,11957565,739518614,Garmin Forerunner 225,NA,43.49,Chicago,2016,Marathon,Garmin,1.2950000000000017,1.2950000000000017,NA,2.7794444444444446
87,87,M,25-34,2:46:55,3:57/km,2878758,739575546,Garmin Forerunner 910XT,NA,43.34,Chicago,2016,Marathon,Garmin,1.1450000000000031,1.1450000000000031,NA,2.7819444444444446
88,88,M,NA,2:46:56,3:57/km,16794366,739924168,Garmin Forerunner 405,New Balance Zante,43.52,Chicago,2016,Marathon,Garmin,1.3250000000000028,1.3250000000000028,New Balance,2.7822222222222224
89,89,M,25-34,2:47:00,3:57/km,622053,739565206,Garmin Forerunner 220,NA,43.23,Chicago,2016,Marathon,Garmin,1.0349999999999966,1.0349999999999966,NA,2.783333333333333
90,90,M,35-44,2:47:03,3:58/km,2894788,739590770,Garmin Forerunner 235,Asics Black,43.58,Chicago,2016,Marathon,Garmin,1.384999999999998,1.384999999999998,Asics,2.7841666666666667
91,91,M,25-34,2:47:11,3:58/km,12841837,740440697,Soleus GPS,New Balance 1400V3 - Lime,44.95,Chicago,2016,Marathon,Soleus,2.7550000000000026,2.7550000000000026,New Balance,2.786388888888889
92,92,M,20-24,2:47:20,3:58/km,6904064,739729261,Garmin Forerunner 310XT,Saucony Kinvara 6,43.74,Chicago,2016,Marathon,Garmin,1.5450000000000017,1.5450000000000017,Saucony,2.7888888888888888
93,93,M,25-34,2:47:30,3:58/km,2183834,741340859,Garmin Forerunner 405,Asics Gel Kayano 20,43.06,Chicago,2016,Marathon,Garmin,0.865000000000002,0.865000000000002,Asics,2.7916666666666665
94,94,M,25-34,2:47:34,3:58/km,6045402,739508036,Garmin Forerunner 920XT,NA,43.79,Chicago,2016,Marathon,Garmin,1.5949999999999989,1.5949999999999989,NA,2.792777777777778
95,95,M,45-54,2:47:35,3:58/km,16945495,739775768,Garmin Forerunner 220,NA,43.29,Chicago,2016,Marathon,Garmin,1.0949999999999989,1.0949999999999989,NA,2.7930555555555556
96,96,M,25-34,2:47:45,3:59/km,209448,739716537,Garmin Forerunner 620,Adidas Adios Haile,44.08,Chicago,2016,Marathon,Garmin,1.884999999999998,1.884999999999998,Adidas,2.7958333333333334
97,97,M,NA,2:47:55,3:59/km,8787908,761643637,Garmin Forerunner 910XT,NA,43.55,Chicago,2016,Marathon,Garmin,1.3549999999999969,1.3549999999999969,NA,2.798611111111111
98,98,M,NA,2:48:17,3:59/km,12850669,739682276,Garmin Forerunner 620,New Balance 1400 V4,43.32,Chicago,2016,Marathon,Garmin,1.125,1.125,New Balance,2.804722222222222
99,99,M,35-44,2:48:24,3:59/km,497815,739599247,TomTom,Nike Flyknit Lunar 3 - Black/White,42.71,Chicago,2016,Marathon,TomTom,0.5150000000000006,0.5150000000000006,Nike,2.8066666666666666
100,100,M,NA,2:48:28,4:00/km,12531061,739670199,Garmin Forerunner 230,Asics 2000 4 ,43.36,Chicago,2016,Marathon,Garmin,1.1649999999999991,1.1649999999999991,Asics,2.8077777777777775
101,101,M,25-34,2:48:32,4:00/km,4916499,739719345,Garmin Forerunner 220,NA,44.39,Chicago,2016,Marathon,Garmin,2.1950000000000003,2.1950000000000003,NA,2.8088888888888888
102,102,M,35-44,2:48:34,4:00/km,10244115,739545418,Garmin Forerunner 920XT,NA,44.28,Chicago,2016,Marathon,Garmin,2.085000000000001,2.085000000000001,NA,2.8094444444444444
103,103,M,NA,2:48:38,4:00/km,2831164,739649434,Garmin Forerunner 735XT,NA,44.83,Chicago,2016,Marathon,Garmin,2.634999999999998,2.634999999999998,NA,2.8105555555555553
104,104,M,35-44,2:48:38,4:00/km,5473175,754202307,Garmin Forerunner 610,NA,43.29,Chicago,2016,Marathon,Garmin,1.0949999999999989,1.0949999999999989,NA,2.8105555555555553
105,105,M,25-34,2:48:53,4:00/km,5140428,739506974,Garmin Forerunner 735XT,Mizuno Wave Hitogami 2 ,44.16,Chicago,2016,Marathon,Garmin,1.9649999999999963,1.9649999999999963,Mizuno,2.814722222222222
106,106,M,25-34,2:48:54,4:00/km,8008839,741946207,Garmin fenix 3,NA,44.09,Chicago,2016,Marathon,Garmin,1.8950000000000031,1.8950000000000031,NA,2.815
107,107,M,25-34,2:48:57,4:00/km,14376073,739505406,Garmin Forerunner 735XT,NA,43.46,Chicago,2016,Marathon,Garmin,1.2650000000000006,1.2650000000000006,NA,2.815833333333333
108,108,M,NA,2:48:59,4:00/km,13395669,739501728,Garmin Forerunner 220,NA,43.13,Chicago,2016,Marathon,Garmin,0.9350000000000023,0.9350000000000023,NA,2.8163888888888886
109,109,M,35-44,2:49:02,4:00/km,14091569,739525631,Garmin Forerunner 235,Brooks Asteria,43.38,Chicago,2016,Marathon,Garmin,1.1850000000000023,1.1850000000000023,Brooks,2.817222222222222
110,110,M,NA,2:49:02,4:00/km,2687075,740366351,Garmin Forerunner 910XT,NA,43.28,Chicago,2016,Marathon,Garmin,1.0850000000000009,1.0850000000000009,NA,2.817222222222222
111,111,M,25-34,2:49:07,4:00/km,5592900,741407405,Garmin Forerunner 225,NA,43.99,Chicago,2016,Marathon,Garmin,1.7950000000000017,1.7950000000000017,NA,2.8186111111111107
112,112,M,35-44,2:49:08,4:01/km,1079406,739560504,Garmin Forerunner 735XT,New Balance 1600V2,43.31,Chicago,2016,Marathon,Garmin,1.115000000000002,1.115000000000002,New Balance,2.8188888888888886
113,113,M,35-44,2:49:21,4:01/km,9508362,739622608,Garmin Forerunner 235,NA,43.52,Chicago,2016,Marathon,Garmin,1.3250000000000028,1.3250000000000028,NA,2.8225
114,114,M,25-34,2:49:27,4:01/km,13322157,739738862,Garmin Forerunner 220,NA,43.41,Chicago,2016,Marathon,Garmin,1.2149999999999963,1.2149999999999963,NA,2.8241666666666663
115,115,F,25-34,2:49:27,4:01/km,10513094,740362562,Garmin Forerunner 10,NA,44.17,Chicago,2016,Marathon,Garmin,1.9750000000000014,1.9750000000000014,NA,2.8241666666666663
116,116,M,35-44,2:49:28,4:01/km,1605959,740016937,Garmin Forerunner 910XT,NA,43.22,Chicago,2016,Marathon,Garmin,1.0249999999999986,1.0249999999999986,NA,2.824444444444444
117,117,M,35-44,2:49:42,4:01/km,18309637,763806118,Garmin Forerunner 735XT,NA,44.02,Chicago,2016,Marathon,Garmin,1.8250000000000028,1.8250000000000028,NA,2.828333333333333
118,118,M,25-34,2:49:50,4:01/km,6115066,739600239,Garmin Forerunner 630,NA,44.71,Chicago,2016,Marathon,Garmin,2.5150000000000006,2.5150000000000006,NA,2.8305555555555553
119,119,M,45-54,2:50:10,4:02/km,5041593,754649551,Garmin Forerunner 210,NA,43.04,Chicago,2016,Marathon,Garmin,0.8449999999999989,0.8449999999999989,NA,2.8361111111111112
120,120,M,45-54,2:50:11,4:02/km,1669053,739692465,Garmin Forerunner 225,Brooks Racer St,43.09,Chicago,2016,Marathon,Garmin,0.8950000000000031,0.8950000000000031,Brooks,2.836388888888889
121,121,M,35-44,2:50:33,4:03/km,4287711,739573739,Garmin Forerunner 220,NA,43.29,Chicago,2016,Marathon,Garmin,1.0949999999999989,1.0949999999999989,NA,2.8425000000000002
122,122,M,25-34,2:50:37,4:03/km,8642698,739535436,Garmin Forerunner 235,Newton Gravity 5,43.95,Chicago,2016,Marathon,Garmin,1.7550000000000026,1.7550000000000026,New Balanceton,2.843611111111111
123,123,M,NA,2:50:42,4:03/km,8608323,739739773,Garmin Forerunner 610,NA,42.89,Chicago,2016,Marathon,Garmin,0.6950000000000003,0.6950000000000003,NA,2.845
124,124,M,NA,2:50:48,4:03/km,1113732,739897875,Garmin Forerunner 235,Adidas Adios Boost 3,43.63,Chicago,2016,Marathon,Garmin,1.4350000000000023,1.4350000000000023,Adidas,2.8466666666666667
125,125,M,35-44,2:50:57,4:03/km,3598802,739856597,Garmin Forerunner 910XT,New Balance 890V5,43.08,Chicago,2016,Marathon,Garmin,0.884999999999998,0.884999999999998,New Balance,2.8491666666666666
126,126,M,35-44,2:50:59,4:03/km,10016516,740049327,Suunto,NA,43.02,Chicago,2016,Marathon,Suunto,0.8250000000000028,0.8250000000000028,NA,2.8497222222222223
127,127,NA,45-54,2:51:00,4:03/km,16238821,739917938,Garmin Forerunner 735XT,NA,43.09,Chicago,2016,Marathon,Garmin,0.8950000000000031,0.8950000000000031,NA,2.85
128,128,M,25-34,2:51:02,4:03/km,8093132,741988843,Garmin Forerunner 210,NA,42.91,Chicago,2016,Marathon,Garmin,0.7149999999999963,0.7149999999999963,NA,2.8505555555555557
129,129,M,35-44,2:51:03,4:03/km,654075,739604567,Garmin Forerunner 25,Brooks Hyperion,43.3,Chicago,2016,Marathon,Garmin,1.1049999999999969,1.1049999999999969,Brooks,2.8508333333333336
130,130,F,NA,2:51:07,4:03/km,13528981,1143093933,Garmin Forerunner 25,Adidas Ultraboost,43.3,Chicago,2016,Marathon,Garmin,1.1049999999999969,1.1049999999999969,Adidas,2.8519444444444444
131,131,M,NA,2:51:20,4:04/km,9521282,759593565,GPX,NA,43.73,Chicago,2016,Marathon,GPX,1.5349999999999966,1.5349999999999966,NA,2.8555555555555556
132,132,M,45-54,2:51:22,4:04/km,7332879,739662363,Garmin Forerunner 410,Asics Gt 2000,42.55,Chicago,2016,Marathon,Garmin,0.3549999999999969,0.3549999999999969,Asics,2.8561111111111113
133,133,M,35-44,2:51:25,4:04/km,13649461,739776926,Garmin fenix 3,NA,44.41,Chicago,2016,Marathon,Garmin,2.2149999999999963,2.2149999999999963,NA,2.8569444444444447
135,135,M,45-54,2:51:29,4:04/km,8081000,739738415,Suunto,Saucony Kinvara 6,43.76,Chicago,2016,Marathon,Suunto,1.5649999999999977,1.5649999999999977,Saucony,2.8580555555555556
136,136,M,35-44,2:51:31,4:04/km,3783629,739634789,Garmin Forerunner 630,NA,44.7,Chicago,2016,Marathon,Garmin,2.5050000000000026,2.5050000000000026,NA,2.858611111111111
137,137,M,35-44,2:51:32,4:04/km,920453,739725839,Garmin Forerunner 620,NA,43.71,Chicago,2016,Marathon,Garmin,1.5150000000000006,1.5150000000000006,NA,2.858888888888889
138,138,M,NA,2:51:45,4:04/km,19025603,818777572,GPX,NA,42.79,Chicago,2016,Marathon,GPX,0.5949999999999989,0.5949999999999989,NA,2.8625000000000003
139,139,M,NA,2:51:48,4:04/km,8680049,739573951,Garmin Forerunner 235,Saucony Kinvara 7,43.93,Chicago,2016,Marathon,Garmin,1.7349999999999994,1.7349999999999994,Saucony,2.8633333333333333
140,140,M,25-34,2:51:50,4:04/km,1719045,739566539,Garmin Forerunner 235,NA,43.84,Chicago,2016,Marathon,Garmin,1.6450000000000031,1.6450000000000031,NA,2.863888888888889
