Rank,Gender,Age,Finish,Pace,athlet_url,race_url,Watch,Shoes,Distance,city,year,race_type,Watch_Brand,Watch_Error,Watch_Error_Abs,Finish_num
2,M,,1:02:57,2:59/km,13506056,2137960313,Garmin Forerunner 645 Music,NA,21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.0491666666666668
3,M,25-34,1:03:52,3:02/km,24458592,2136097603,Garmin Forerunner 735XT,NA,21.21,Barcelona,2019,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,1.0644444444444445
4,M,35-44,1:03:55,3:02/km,10739123,2136025185,Polar Vantage V,"adidas Glide(16,070.6 km)",21.38,Barcelona,2019,Halfmarathon,Polar,0.28249999999999886,0.28249999999999886,1.0652777777777778
5,M,,1:04:32,3:04/km,9989882,2135994159,Garmin Forerunner 235,NA,21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.0755555555555556
6,M,25-34,1:04:53,3:05/km,20803711,2136352857,Garmin Forerunner 235,Nike Vaporfly 4% Flyknit(259.2 km),21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.081388888888889
7,M,25-34,1:04:54,3:05/km,30191298,2139139679,Garmin Forerunner 235,NA,21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.0816666666666666
8,M,35-44,1:04:58,3:05/km,1095316,2135992570,Garmin Forerunner 235,"New Balance 880(6,072.8 km)",21.33,Barcelona,2019,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,1.0827777777777778
9,M,20-24,1:04:59,3:05/km,5840032,2136026887,Garmin Forerunner 920XT,"""adidas chassure d'entrainement 13/02/16(9,098.4 km)""",21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.0830555555555554
10,M,25-34,1:05:15,3:06/km,4969296,2136085830,,NA,21.06,Barcelona,2019,Halfmarathon,,-0.03750000000000142,0.03750000000000142,1.0875
11,M,35-44,1:05:52,3:07/km,2034737,2136094501,Suunto 9,NA,21.31,Barcelona,2019,Halfmarathon,Suunto,0.21249999999999858,0.21249999999999858,1.0977777777777777
12,M,25-34,1:05:56,3:08/km,1715498,2137157658,Garmin Forerunner 220,"Saucony Liberty(4,617.4 km)",21.2,Barcelona,2019,Halfmarathon,Garmin,0.10249999999999915,0.10249999999999915,1.0988888888888888
13,M,25-34,1:06:03,3:08/km,26069824,2136092005,Polar M430,NA,21.43,Barcelona,2019,Halfmarathon,Polar,0.3324999999999996,0.3324999999999996,1.1008333333333333
14,M,25-34,1:06:03,3:08/km,17046618,2136493538,Garmin Forerunner 935,"Nike PEGASUS 34(10,338.3 km)",21.18,Barcelona,2019,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,1.1008333333333333
15,M,25-34,1:06:03,3:08/km,14692012,2147935412,Garmin Forerunner 220,NA,21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.1008333333333333
16,M,,1:06:20,3:09/km,3149871,2136056358,Suunto Ambit3 Peak,NA,21.35,Barcelona,2019,Halfmarathon,Suunto,0.2525000000000013,0.2525000000000013,1.1055555555555556
17,M,25-34,1:06:50,3:10/km,13388171,2136145412,Garmin fenix 3,NA,21.41,Barcelona,2019,Halfmarathon,Garmin,0.3125,0.3125,1.113888888888889
18,M,0-19,1:07:08,3:11/km,7167299,2136028243,Garmin fenix 5,Nike zoom vaporfly 4%(49.3 km),21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.1188888888888888
19,M,25-34,1:07:09,3:11/km,947399,2136131884,Suunto Ambit3 Sport,NA,21.36,Barcelona,2019,Halfmarathon,Suunto,0.2624999999999993,0.2624999999999993,1.1191666666666666
20,M,25-34,1:07:14,3:11/km,6295914,2136089864,Garmin Forerunner 235,NA,21.26,Barcelona,2019,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,1.1205555555555555
21,M,25-34,1:07:16,3:11/km,3612485,2136012225,Garmin fenix 5,NA,21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.1211111111111112
22,M,35-44,1:07:19,3:11/km,4877352,2136021372,Garmin Forerunner 235,"Brooks Ghost(21,614.4 km)",21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.1219444444444444
23,M,25-34,1:07:31,3:12/km,26225451,2136189729,Suunto Ambit3 Sport,NA,21.24,Barcelona,2019,Halfmarathon,Suunto,0.1424999999999983,0.1424999999999983,1.1252777777777778
24,M,25-34,1:08:10,3:14/km,3535964,2136036586,Garmin Forerunner 735XT,Nike VaporFly 4%(84.3 km),21.19,Barcelona,2019,Halfmarathon,Garmin,0.09250000000000114,0.09250000000000114,1.136111111111111
25,M,35-44,1:08:23,3:14/km,3911261,2136223427,Garmin Forerunner 935,"Altra One v3(2,493.8 km)",21.24,Barcelona,2019,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,1.1397222222222223
26,M,,1:08:40,3:15/km,9467855,2136391727,Garmin Forerunner 235,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.1444444444444444
27,M,20-24,1:08:45,3:16/km,25017287,2136121046,Garmin Forerunner 235,"Nike Air Zoom Pegasus 35(1,353.8 km)",21.18,Barcelona,2019,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,1.1458333333333333
28,M,35-44,1:08:49,3:16/km,40235629,2224711359,Garmin Forerunner 920XT,NA,21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.1469444444444443
29,M,25-34,1:08:52,3:16/km,2578098,2136025435,Garmin Forerunner 935,Nike Vaporfly 4% Flyknit(265.2 km),21.19,Barcelona,2019,Halfmarathon,Garmin,0.09250000000000114,0.09250000000000114,1.1477777777777778
30,M,35-44,1:08:55,3:16/km,149906,2136044974,Garmin Forerunner 645,NA,21.15,Barcelona,2019,Halfmarathon,Garmin,0.05249999999999844,0.05249999999999844,1.148611111111111
31,M,35-44,1:09:02,3:16/km,7445759,2136215215,Garmin Forerunner 235,Nike Vaporfly Flyknit Red(173.3 km),21.21,Barcelona,2019,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,1.1505555555555556
32,M,25-34,1:09:09,3:17/km,5755651,2136016234,Garmin Forerunner 935,Nike Vaporfly 4% Flyknit(369.9 km),21.24,Barcelona,2019,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,1.1524999999999999
33,M,,1:09:09,3:17/km,11943431,2136159348,Polar M400,"Saucony Ride(12,961.4 km)",21.34,Barcelona,2019,Halfmarathon,Polar,0.24249999999999972,0.24249999999999972,1.1524999999999999
34,M,25-34,1:09:11,3:17/km,6867938,2136015853,Garmin Forerunner 935,"Nike 4%(3,069.8 km)",21.22,Barcelona,2019,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,1.1530555555555555
35,M,25-34,1:09:19,3:17/km,13215838,2136079513,Garmin Forerunner 935,NA,21.21,Barcelona,2019,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,1.1552777777777776
36,M,25-34,1:09:19,3:17/km,541700,2136173559,TomTom,"ASICS DS GEL Trainer 23(1,020.6 km)",21.21,Barcelona,2019,Halfmarathon,TomTom,0.11250000000000071,0.11250000000000071,1.1552777777777776
37,M,35-44,1:09:21,3:17/km,4599199,2136475143,Garmin Forerunner 235,Nike VaporFly 4%(359.8 km),21.17,Barcelona,2019,Halfmarathon,Garmin,0.07250000000000156,0.07250000000000156,1.1558333333333333
38,M,25-34,1:09:36,3:18/km,5150076,2136011286,Garmin Forerunner 935,Nike Flynit 4%(148.5 km),21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.16
39,M,25-34,1:09:49,3:19/km,28947061,2136090023,Garmin Forerunner 620,NA,21.19,Barcelona,2019,Halfmarathon,Garmin,0.09250000000000114,0.09250000000000114,1.163611111111111
40,M,20-24,1:09:55,3:19/km,4371851,2136037779,Garmin Forerunner 235,Nike Vaporfly 4 % Flyknit(241.7 km),21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.1652777777777776
41,M,,1:09:57,3:19/km,5248766,2136075342,Garmin fenix 5S Plus,NA,21.43,Barcelona,2019,Halfmarathon,Garmin,0.3324999999999996,0.3324999999999996,1.1658333333333333
42,M,35-44,1:10:21,3:20/km,5589996,2136671806,TomTom,NA,21.16,Barcelona,2019,Halfmarathon,TomTom,0.0625,0.0625,1.1725
43,M,35-44,1:10:22,3:20/km,8282515,2136076309,Garmin fenix 5,"No name Delmon-(2,699.2 km)",21.32,Barcelona,2019,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,1.172777777777778
44,M,35-44,1:10:27,3:20/km,5693786,2136916688,Garmin Forerunner 910XT,Nike Zoom Fly Flyknit(221.7 km),21.33,Barcelona,2019,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,1.1741666666666668
45,M,25-34,1:10:33,3:21/km,3021117,2136024698,Garmin Forerunner 630,Nike Vaporfly 4% Flyknit #1 (Red)(102.3 km),21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.1758333333333335
46,M,25-34,1:10:33,3:21/km,36074851,2136170311,Garmin fenix 3,NA,21.34,Barcelona,2019,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,1.1758333333333335
47,M,25-34,1:10:33,3:21/km,33880180,2136170478,Garmin fenix 3,NA,21.34,Barcelona,2019,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,1.1758333333333335
48,M,35-44,1:10:34,3:21/km,13139343,2136192010,Garmin Forerunner 630,ASICS DS Racer(74.5 km),21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.176111111111111
49,M,,1:10:37,3:21/km,8582419,2231298168,Garmin Forerunner 235,NA,21.59,Barcelona,2019,Halfmarathon,Garmin,0.4924999999999997,0.4924999999999997,1.1769444444444446
50,M,35-44,1:10:45,3:21/km,13749248,2136137822,Suunto 9,"Mizuno Raider 22(3,599.9 km)",21.28,Barcelona,2019,Halfmarathon,Suunto,0.182500000000001,0.182500000000001,1.1791666666666667
51,M,20-24,1:10:51,3:21/km,12871651,2136042474,Garmin Forerunner 920XT,HOKA ONE ONE Tracer 2 - second pair(683.0 km),21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.1808333333333334
52,M,25-34,1:10:53,3:22/km,1520707,2136039186,Garmin Forerunner 235,Saucony Kinvara 9(186.9 km),21.14,Barcelona,2019,Halfmarathon,Garmin,0.042500000000000426,0.042500000000000426,1.181388888888889
53,M,25-34,1:11:02,3:22/km,6124367,2136152390,Garmin Forerunner 630,Nike Vaporfly moradas(103.3 km),21.2,Barcelona,2019,Halfmarathon,Garmin,0.10249999999999915,0.10249999999999915,1.183888888888889
54,M,35-44,1:11:05,3:22/km,7707216,2136140591,Garmin Forerunner 935,NA,21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.1847222222222222
55,M,25-34,1:11:12,3:22/km,8257131,2136430383,Polar V800,Nike Vaporfly Crimson(135.1 km),21.38,Barcelona,2019,Halfmarathon,Polar,0.28249999999999886,0.28249999999999886,1.1866666666666668
56,M,25-34,1:11:18,3:23/km,10662968,2136035185,Garmin fenix 3,Nike VaporFly 4%(110.3 km),21.41,Barcelona,2019,Halfmarathon,Garmin,0.3125,0.3125,1.1883333333333332
57,M,,1:11:18,3:23/km,12686411,2136153292,Garmin Forerunner 630,"adidas Adios Boost 2(11,202.8 km)",21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.1883333333333332
58,M,,1:11:23,3:23/km,12739496,2136217990,Garmin Forerunner 235,NA,21.21,Barcelona,2019,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,1.1897222222222223
59,M,,1:11:28,3:23/km,18050981,2136110494,Garmin Forerunner 230,NA,21.2,Barcelona,2019,Halfmarathon,Garmin,0.10249999999999915,0.10249999999999915,1.1911111111111112
60,M,25-34,1:11:44,3:24/km,19925170,2136160241,Garmin Forerunner 220,NA,21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.1955555555555555
61,M,,1:11:45,3:24/km,9699095,2136250413,Garmin fenix 3,NA,21.33,Barcelona,2019,Halfmarathon,Garmin,0.23249999999999815,0.23249999999999815,1.1958333333333333
62,M,35-44,1:11:46,3:24/km,8703819,2136161179,Garmin Forerunner 935,Nike Zoom Vaporfly 4% (09/18)(346.2 km),21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.1961111111111111
63,M,25-34,1:11:52,3:24/km,2288851,2136216393,Garmin Forerunner 225,New Balance Boracay(963.0 km),21.18,Barcelona,2019,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,1.1977777777777778
64,M,20-24,1:12:08,3:25/km,3643317,2136041216,Garmin vivoactive,New Balance 1400 v6(676.3 km),21.13,Barcelona,2019,Halfmarathon,Garmin,0.03249999999999886,0.03249999999999886,1.202222222222222
66,M,45-54,1:12:11,3:25/km,3303007,2136188980,Garmin Forerunner 230,Puma Ignite Speed 100(82.8 km),21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.2030555555555555
67,F,25-34,1:12:20,3:26/km,6187217,2136004299,Garmin Forerunner 230,NA,21.19,Barcelona,2019,Halfmarathon,Garmin,0.09250000000000114,0.09250000000000114,1.2055555555555555
68,M,35-44,1:12:21,3:26/km,419558,2136086270,Garmin Forerunner 920XT,NA,21.15,Barcelona,2019,Halfmarathon,Garmin,0.05249999999999844,0.05249999999999844,1.2058333333333333
69,M,35-44,1:12:28,3:26/km,2955336,2136087868,Garmin Forerunner 920XT,NA,21.24,Barcelona,2019,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,1.2077777777777778
70,M,25-34,1:12:28,3:26/km,2816630,2136374563,Suunto Ambit3 Sport,"Nike Lunar Tempo(6,120.5 km)",21.48,Barcelona,2019,Halfmarathon,Suunto,0.3825000000000003,0.3825000000000003,1.2077777777777778
71,F,25-34,1:12:29,3:26/km,22970289,2136368944,,NA,21.17,Barcelona,2019,Halfmarathon,,0.07250000000000156,0.07250000000000156,1.2080555555555554
72,M,25-34,1:12:32,3:26/km,7375774,2136364162,Garmin Forerunner 235,NA,21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.208888888888889
73,M,35-44,1:12:33,3:26/km,20509247,2136393278,Garmin Forerunner 620,NA,21.3,Barcelona,2019,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,1.2091666666666667
74,M,35-44,1:12:36,3:26/km,4525988,2136155567,Garmin Forerunner 235,NA,21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.21
76,M,,1:12:43,3:27/km,6210938,2136044941,Garmin Forerunner 920XT,NA,21.13,Barcelona,2019,Halfmarathon,Garmin,0.03249999999999886,0.03249999999999886,1.2119444444444445
77,M,20-24,1:12:43,3:27/km,2841500,2136289277,Garmin Forerunner 735XT,NA,21.24,Barcelona,2019,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,1.2119444444444445
78,F,25-34,1:12:43,3:27/km,24439684,2136509826,Garmin Forerunner 235,NA,21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.2119444444444445
79,M,,1:12:47,3:27/km,14201158,2136140802,Garmin Forerunner 235,NA,21.26,Barcelona,2019,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,1.2130555555555556
80,F,25-34,1:12:49,3:27/km,3911444,2136011601,Garmin fenix 5,NA,21.47,Barcelona,2019,Halfmarathon,Garmin,0.3724999999999987,0.3724999999999987,1.213611111111111
81,M,,1:12:50,3:27/km,3221070,2136023120,Garmin Forerunner 230,NA,21.21,Barcelona,2019,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,1.2138888888888888
82,M,25-34,1:12:59,3:28/km,15838831,2151452301,Garmin Forerunner 935,adidas adios boost(212.0 km),21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.2163888888888887
83,M,25-34,1:13:06,3:28/km,34335894,2136508671,Garmin fenix 5,NA,22.13,Barcelona,2019,Halfmarathon,Garmin,1.0324999999999989,1.0324999999999989,1.2183333333333335
84,M,35-44,1:13:16,3:28/km,6277093,2136372834,Suunto Ambit3 Peak,NA,21.41,Barcelona,2019,Halfmarathon,Suunto,0.3125,0.3125,1.2211111111111113
85,M,35-44,1:13:20,3:29/km,16707328,2136062250,Garmin fenix 3,"adidas Adios, orange (05.08.2018)(1,010.9 km)",21.39,Barcelona,2019,Halfmarathon,Garmin,0.2925000000000004,0.2925000000000004,1.2222222222222223
86,M,20-24,1:13:20,3:29/km,24283279,2136795795,Garmin Forerunner 735XT,NA,21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.2222222222222223
87,M,25-34,1:13:21,3:29/km,5714482,2136018236,Garmin Forerunner 235,NA,21.3,Barcelona,2019,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,1.2225000000000001
88,M,25-34,1:13:21,3:29/km,20053183,2136035984,Garmin Forerunner 920XT,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.2225000000000001
89,M,,1:13:23,3:29/km,21819504,2136024335,Polar Vantage V,NA,21.25,Barcelona,2019,Halfmarathon,Polar,0.15249999999999986,0.15249999999999986,1.2230555555555558
90,M,25-34,1:13:34,3:29/km,1077812,2136070559,Garmin Forerunner 630,"Brooks Ghost 10(3,976.5 km)",21.29,Barcelona,2019,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,1.2261111111111112
91,M,20-24,1:13:34,3:29/km,14408804,2136196932,Garmin Forerunner 920XT,NA,21.21,Barcelona,2019,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,1.2261111111111112
92,,,1:13:36,3:29/km,18745625,2136013057,Garmin fenix 5X Plus,NA,21.42,Barcelona,2019,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,1.2266666666666668
93,M,25-34,1:13:36,3:29/km,157805,2136081220,Garmin fenix 5 Plus,Nike VaporFly 4%(165.1 km),21.43,Barcelona,2019,Halfmarathon,Garmin,0.3324999999999996,0.3324999999999996,1.2266666666666668
94,M,25-34,1:13:38,3:29/km,14952365,2136050806,Garmin Forerunner 735XT,NA,21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.2272222222222224
95,M,25-34,1:13:40,3:30/km,3015899,2136053396,Garmin Forerunner 935,NA,21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.2277777777777779
96,M,25-34,1:13:40,3:30/km,6787132,2136108946,Garmin fenix 3,NA,21.34,Barcelona,2019,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,1.2277777777777779
97,M,25-34,1:13:43,3:30/km,1736459,2136829839,Garmin Forerunner 935,Nike VaporFly 4%(196.3 km),21.22,Barcelona,2019,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,1.2286111111111113
98,M,35-44,1:13:55,3:30/km,6854091,2136083903,Garmin Forerunner 735XT,Nike VaporFly 4%(115.2 km),21.28,Barcelona,2019,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,1.2319444444444445
99,M,25-34,1:13:55,3:30/km,2126112,2136211997,Garmin Forerunner 935,Nike Zoom Fly FK(171.6 km),21.13,Barcelona,2019,Halfmarathon,Garmin,0.03249999999999886,0.03249999999999886,1.2319444444444445
100,M,35-44,1:13:56,3:30/km,248256,2136052067,Suunto 9,"Salomon slab sense ultra(11,610.8 km)",21.6,Barcelona,2019,Halfmarathon,Suunto,0.5025000000000013,0.5025000000000013,1.2322222222222223
101,M,20-24,1:13:56,3:30/km,28338641,2136073645,Garmin Forerunner 735XT,adidas Adizero sub 2(282.5 km),21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.2322222222222223
102,M,20-24,1:13:57,3:30/km,7905535,2136040895,Suunto Ambit3 Sport,NA,21.38,Barcelona,2019,Halfmarathon,Suunto,0.28249999999999886,0.28249999999999886,1.2325000000000002
103,M,25-34,1:13:58,3:30/km,28191830,2139905688,Garmin Forerunner 25,NA,21.22,Barcelona,2019,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,1.232777777777778
104,M,,1:13:59,3:30/km,2214403,2136166417,Garmin Forerunner 735XT,NA,21.18,Barcelona,2019,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,1.2330555555555556
105,M,35-44,1:14:13,3:31/km,1555827,2136104851,Garmin fenix 5,NA,21.27,Barcelona,2019,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,1.2369444444444444
106,M,,1:14:14,3:31/km,12399353,2140701638,Garmin Forerunner 225,NA,21.17,Barcelona,2019,Halfmarathon,Garmin,0.07250000000000156,0.07250000000000156,1.2372222222222222
107,M,,1:14:21,3:31/km,4876668,2136112178,Garmin Forerunner 645,adidas adizero adios(149.2 km),21.21,Barcelona,2019,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,1.2391666666666667
108,M,25-34,1:14:22,3:31/km,12413563,2136045457,Garmin fenix 5,Nike Zoom Fly(176.3 km),21.4,Barcelona,2019,Halfmarathon,Garmin,0.30249999999999844,0.30249999999999844,1.2394444444444446
109,M,35-44,1:14:22,3:31/km,12733368,2136221288,Garmin fenix 3,"Nike PEGASUS 34(2,299.1 km)",21.16,Barcelona,2019,Halfmarathon,Garmin,0.0625,0.0625,1.2394444444444446
110,M,35-44,1:14:23,3:32/km,1715065,2136092263,Suunto Spartan Sport,NA,21.38,Barcelona,2019,Halfmarathon,Suunto,0.28249999999999886,0.28249999999999886,1.2397222222222224
111,M,45-54,1:14:24,3:32/km,815237,2136062150,Garmin Forerunner 935,NA,21.22,Barcelona,2019,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,1.24
112,,,1:14:29,3:32/km,751355,2136203874,Garmin Forerunner 920XT,Nike Pegasus 35 naranja(831.2 km),21.18,Barcelona,2019,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,1.2413888888888889
113,M,35-44,1:14:34,3:32/km,13625609,2136020815,Garmin Forerunner 235,Nike Pegasus 35 Turbo(238.8 km),21.24,Barcelona,2019,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,1.2427777777777778
114,M,25-34,1:14:37,3:32/km,10719021,2136004483,Garmin vivoactive 3,adidas AB G(605.2 km),21.22,Barcelona,2019,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,1.2436111111111112
115,M,25-34,1:14:38,3:32/km,11003405,2136115824,Suunto Spartan Sport,NA,21.37,Barcelona,2019,Halfmarathon,Suunto,0.27250000000000085,0.27250000000000085,1.243888888888889
118,,,1:14:44,3:33/km,12714992,2136789047,Garmin Forerunner 620,NA,21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.2455555555555555
119,M,25-34,1:14:47,3:33/km,1586795,2136023427,Garmin Forerunner 920XT,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.246388888888889
120,M,25-34,1:14:48,3:33/km,9690974,2136107627,Garmin fenix 5,"HOKA ONE ONE Speed Goat 2(2,654.2 km)",21.34,Barcelona,2019,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,1.2466666666666668
121,M,,1:14:48,3:33/km,20478822,2139329081,Garmin Forerunner 210,NA,21.32,Barcelona,2019,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,1.2466666666666668
123,M,25-34,1:14:51,3:33/km,10945748,2136061780,Garmin fenix 5S,NA,21.41,Barcelona,2019,Halfmarathon,Garmin,0.3125,0.3125,1.2475
124,M,25-34,1:14:52,3:33/km,2223691,2136217997,Garmin fenix 3,Saucony Ride 10(644.5 km),21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.2477777777777779
125,M,45-54,1:14:52,3:33/km,12387937,2136700929,Suunto 9,New Balance 1500(222.8 km),21.13,Barcelona,2019,Halfmarathon,Suunto,0.03249999999999886,0.03249999999999886,1.2477777777777779
126,M,,1:14:53,3:33/km,5938169,2136186795,Garmin fenix 5X,"Nike(12,657.6 km)",21.31,Barcelona,2019,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,1.2480555555555557
127,M,,1:14:54,3:33/km,7064750,2136178229,Garmin Forerunner 235,NA,21.25,Barcelona,2019,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,1.2483333333333333
128,M,,1:14:55,3:33/km,16022515,2136044014,Garmin fenix 5X,NA,21.45,Barcelona,2019,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,1.2486111111111111
129,M,,1:14:55,3:33/km,2345745,2139736300,Suunto Ambit3 Sport,NA,21.53,Barcelona,2019,Halfmarathon,Suunto,0.432500000000001,0.432500000000001,1.2486111111111111
130,M,45-54,1:14:55,3:33/km,9074460,2165020320,Suunto 9,"Sportiva bushido(2,249.0 km)",21.14,Barcelona,2019,Halfmarathon,Suunto,0.042500000000000426,0.042500000000000426,1.2486111111111111
131,F,20-24,1:14:57,3:33/km,31034055,2163559161,Suunto 9,Nike Zoom Pegasus 35(266.4 km),21.25,Barcelona,2019,Halfmarathon,Suunto,0.15249999999999986,0.15249999999999986,1.2491666666666668
133,M,25-34,1:15:04,3:33/km,5009565,2136109729,Garmin Forerunner 630,NA,21.15,Barcelona,2019,Halfmarathon,Garmin,0.05249999999999844,0.05249999999999844,1.251111111111111
134,M,35-44,1:15:05,3:34/km,20088330,2136022381,Garmin vivoactive,NA,21.21,Barcelona,2019,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,1.2513888888888889
135,M,25-34,1:15:08,3:34/km,2871069,2136174955,Suunto Spartan Sport,Nike Zoomfly Flyknit(232.6 km),21.35,Barcelona,2019,Halfmarathon,Suunto,0.2525000000000013,0.2525000000000013,1.2522222222222221
136,M,20-24,1:15:10,3:34/km,15428651,2136101163,Garmin Forerunner 235,NA,21.23,Barcelona,2019,Halfmarathon,Garmin,0.13250000000000028,0.13250000000000028,1.2527777777777778
137,M,25-34,1:15:10,3:34/km,11831676,2136276863,Garmin Forerunner 920XT,NA,21.04,Barcelona,2019,Halfmarathon,Garmin,-0.057500000000000995,0.057500000000000995,1.2527777777777778
138,M,,1:15:10,3:34/km,411083,2136553680,Polar Vantage V,Scott Palani RC(86.5 km),21.13,Barcelona,2019,Halfmarathon,Polar,0.03249999999999886,0.03249999999999886,1.2527777777777778
139,M,20-24,1:15:12,3:34/km,19035612,2137314612,Suunto Ambit3 Sport,adidas Adizero Boston Boost 5M(740.9 km),21.38,Barcelona,2019,Halfmarathon,Suunto,0.28249999999999886,0.28249999999999886,1.2533333333333334
140,,,1:15:18,3:34/km,9418803,2140652676,Suunto Ambit2 S,adidas takumi(985.4 km),21.38,Barcelona,2019,Halfmarathon,Suunto,0.28249999999999886,0.28249999999999886,1.255
141,M,,1:15:19,3:34/km,21515805,2136009450,Garmin Forerunner 935,NA,21.2,Barcelona,2019,Halfmarathon,Garmin,0.10249999999999915,0.10249999999999915,1.2552777777777777
142,M,35-44,1:15:19,3:34/km,6800481,2136351648,Polar M430,NA,21.46,Barcelona,2019,Halfmarathon,Polar,0.3625000000000007,0.3625000000000007,1.2552777777777777
