,Rank,Gender,Age,Finish,Pace,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
50,50,M,25-34,2:36:12,3:42/km,17465615,946524484,Garmin Forerunner 630,NA,42.39,Boston,2017,Marathon,Garmin,0.19500000000000028,0.19500000000000028,NA,2.6033333333333335
51,51,F,NA,2:36:12,3:42/km,11567665,948176083,Garmin Forerunner 220,NA,42.36,Boston,2017,Marathon,Garmin,0.16499999999999915,0.16499999999999915,NA,2.6033333333333335
52,52,M,NA,2:36:18,3:42/km,12560804,946683101,Garmin Forerunner 230,Adidas Testing,42.37,Boston,2017,Marathon,Garmin,0.17499999999999716,0.17499999999999716,Adidas,2.605
53,53,M,25-34,2:36:33,3:43/km,1540463,966190146,Garmin Forerunner 235,Adidas Adios Boost,42.4,Boston,2017,Marathon,Garmin,0.2049999999999983,0.2049999999999983,Adidas,2.609166666666667
54,54,M,NA,2:36:36,3:43/km,9754123,946663960,Garmin Forerunner 220,Adidas Boston 5,42.4,Boston,2017,Marathon,Garmin,0.2049999999999983,0.2049999999999983,Adidas,2.61
55,55,F,35-44,2:36:37,3:43/km,11602842,946398722,Garmin Forerunner 630,Brooks Hyperion,42.39,Boston,2017,Marathon,Garmin,0.19500000000000028,0.19500000000000028,Brooks,2.6102777777777777
56,56,M,35-44,2:36:40,3:43/km,6616769,946518267,Garmin Forerunner 235,Nike Speed Rival 6 ,42.73,Boston,2017,Marathon,Garmin,0.5349999999999966,0.5349999999999966,Nike,2.611111111111111
57,57,M,25-34,2:36:44,3:43/km,13692773,946661595,Garmin Forerunner 620,NA,42.34,Boston,2017,Marathon,Garmin,0.14500000000000313,0.14500000000000313,NA,2.6122222222222224
58,58,M,35-44,2:36:47,3:43/km,384435,946574018,Garmin Forerunner 630,Adidas Adios Boost 3,42.42,Boston,2017,Marathon,Garmin,0.22500000000000142,0.22500000000000142,Adidas,2.6130555555555555
59,59,M,35-44,2:36:57,3:43/km,845551,946528444,Suunto,Hoka One One Blue & Orange,42.49,Boston,2017,Marathon,Suunto,0.2950000000000017,0.2950000000000017,Hoka,2.6158333333333332
60,60,M,35-44,2:37:00,3:43/km,771256,946525499,Garmin Forerunner 920XT,NA,42.4,Boston,2017,Marathon,Garmin,0.2049999999999983,0.2049999999999983,NA,2.6166666666666667
61,61,M,NA,2:37:08,3:43/km,15085772,946463059,Suunto,NA,42.59,Boston,2017,Marathon,Suunto,0.3950000000000031,0.3950000000000031,NA,2.618888888888889
62,62,M,25-34,2:37:10,3:43/km,23807531,1109526084,Garmin Forerunner 610,Saucony Guide,42.74,Boston,2017,Marathon,Garmin,0.5450000000000017,0.5450000000000017,Saucony,2.6194444444444445
63,63,M,25-34,2:37:35,3:44/km,13355814,947658583,Garmin Forerunner 620,NA,42.5,Boston,2017,Marathon,Garmin,0.3049999999999997,0.3049999999999997,NA,2.626388888888889
64,64,M,25-34,2:37:46,3:44/km,14193073,947521773,Garmin Forerunner 230,Mizuno Wave Sonic,42.35,Boston,2017,Marathon,Garmin,0.15500000000000114,0.15500000000000114,Mizuno,2.6294444444444447
65,65,M,20-24,2:37:51,3:44/km,11415315,946462754,Garmin Forerunner 235,Adidas Adios Boost 3 Blue,42.41,Boston,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,Adidas,2.6308333333333334
66,66,M,NA,2:37:54,3:45/km,13113978,946454488,Garmin Forerunner 620,NA,42.41,Boston,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,NA,2.631666666666667
67,67,M,25-34,2:37:54,3:45/km,5363105,946495800,Garmin Forerunner 620,Brooks Adrenaline Asr,42.39,Boston,2017,Marathon,Garmin,0.19500000000000028,0.19500000000000028,Brooks,2.631666666666667
68,68,M,NA,2:37:59,3:45/km,12452680,953198122,Garmin Forerunner 15,NA,42.52,Boston,2017,Marathon,Garmin,0.32500000000000284,0.32500000000000284,NA,2.6330555555555555
69,69,M,35-44,2:38:03,3:45/km,603643,949646425,Garmin fenix 5S,NA,42.71,Boston,2017,Marathon,Garmin,0.5150000000000006,0.5150000000000006,NA,2.6341666666666668
70,70,M,NA,2:38:05,3:45/km,12675111,946497572,Garmin Forerunner 235,Hoka One One Clifton 3,42.45,Boston,2017,Marathon,Garmin,0.25500000000000256,0.25500000000000256,Hoka,2.6347222222222224
71,71,M,NA,2:38:18,3:45/km,16502568,948256344,Garmin Forerunner 910XT,NA,42.48,Boston,2017,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,2.638333333333333
72,72,M,NA,2:38:22,3:45/km,18531044,946588859,Garmin Forerunner 25,NA,42.43,Boston,2017,Marathon,Garmin,0.23499999999999943,0.23499999999999943,NA,2.6394444444444445
73,73,M,35-44,2:38:24,3:45/km,125981,946496577,Garmin Forerunner 235,NA,42.41,Boston,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,NA,2.64
74,74,M,25-34,2:38:30,3:45/km,7236686,947421017,Suunto Spartan Ultra,Salomon S-Lab Sonic,42.6,Boston,2017,Marathon,Suunto,0.40500000000000114,0.40500000000000114,Salomon,2.6416666666666666
75,75,M,25-34,2:38:33,3:45/km,11145099,946510945,Garmin Forerunner 220,NA,42.4,Boston,2017,Marathon,Garmin,0.2049999999999983,0.2049999999999983,NA,2.6425
76,76,M,35-44,2:38:37,3:46/km,10107436,946858302,Garmin Forerunner 630,Hoka One One Clayton Red,42.4,Boston,2017,Marathon,Garmin,0.2049999999999983,0.2049999999999983,Hoka,2.643611111111111
77,77,M,35-44,2:38:48,3:46/km,12154817,946765506,Apple Watch,Nike Zoom Vaporfly 4%,41.99,Boston,2017,Marathon,Apple,-0.2049999999999983,0.2049999999999983,Nike,2.6466666666666665
78,78,M,35-44,2:38:48,3:46/km,12498718,955495717,Polar V800,NA,42.67,Boston,2017,Marathon,Polar,0.4750000000000014,0.4750000000000014,NA,2.6466666666666665
79,79,M,NA,2:38:51,3:46/km,19072235,946572891,Garmin Forerunner 230,Saucony Kinvara 5,42.4,Boston,2017,Marathon,Garmin,0.2049999999999983,0.2049999999999983,Saucony,2.6475
80,80,M,NA,2:38:53,3:46/km,19282937,946954925,Garmin Forerunner 220,NA,42.43,Boston,2017,Marathon,Garmin,0.23499999999999943,0.23499999999999943,NA,2.6480555555555556
81,81,M,35-44,2:38:59,3:46/km,2370928,946473720,Garmin Forerunner 735XT,Hoka One One Tracer - Blue/White,42.38,Boston,2017,Marathon,Garmin,0.18500000000000227,0.18500000000000227,Hoka,2.649722222222222
82,82,M,35-44,2:39:00,3:46/km,7315669,946731397,Garmin Forerunner 920XT,Nike Zoom Elite 8 ,42.34,Boston,2017,Marathon,Garmin,0.14500000000000313,0.14500000000000313,Nike,2.65
83,83,M,45-54,2:39:08,3:46/km,20196739,948877144,Garmin Forerunner 735XT,NA,42.45,Boston,2017,Marathon,Garmin,0.25500000000000256,0.25500000000000256,NA,2.652222222222222
84,84,M,25-34,2:39:09,3:46/km,9293813,946744790,Garmin Forerunner 910XT,NA,42.56,Boston,2017,Marathon,Garmin,0.365000000000002,0.365000000000002,NA,2.6525
85,85,M,35-44,2:39:18,3:47/km,7771863,946676615,Garmin Forerunner 630,NA,42.44,Boston,2017,Marathon,Garmin,0.24499999999999744,0.24499999999999744,NA,2.655
86,86,M,35-44,2:39:19,3:47/km,5734458,946508053,Garmin Forerunner 225,Hoka One One Tracers,42.23,Boston,2017,Marathon,Garmin,0.03499999999999659,0.03499999999999659,Hoka,2.6552777777777776
87,87,M,25-34,2:39:29,3:47/km,16147394,946464951,Garmin Forerunner 225,Adidas Boston,42.35,Boston,2017,Marathon,Garmin,0.15500000000000114,0.15500000000000114,Adidas,2.6580555555555554
88,88,M,25-34,2:39:31,3:47/km,13314311,946511745,Garmin Forerunner 225,NA,42.3,Boston,2017,Marathon,Garmin,0.10499999999999687,0.10499999999999687,NA,2.658611111111111
89,89,M,25-34,2:39:31,3:47/km,12234709,947340497,Garmin Forerunner 630,NA,42.41,Boston,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,NA,2.658611111111111
90,90,M,25-34,2:39:34,3:47/km,11530480,947633671,Garmin Forerunner 620,NA,42.48,Boston,2017,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,2.6594444444444445
91,91,M,25-34,2:39:36,3:47/km,383106,946560184,Garmin Forerunner 235,Nike Speed Lite St+,42.4,Boston,2017,Marathon,Garmin,0.2049999999999983,0.2049999999999983,Nike,2.6599999999999997
92,92,M,NA,2:39:48,3:47/km,2469141,946847732,Garmin fenix 3,Under Armour Gemini,42.48,Boston,2017,Marathon,Garmin,0.2849999999999966,0.2849999999999966,Under,2.663333333333333
93,93,M,NA,2:39:56,3:47/km,3110872,947460696,Garmin Forerunner 235,NA,42.43,Boston,2017,Marathon,Garmin,0.23499999999999943,0.23499999999999943,NA,2.6655555555555557
94,94,M,35-44,2:39:57,3:47/km,8602113,946768607,Garmin Forerunner 225,Nike Zoom Elite,42.26,Boston,2017,Marathon,Garmin,0.06499999999999773,0.06499999999999773,Nike,2.665833333333333
95,95,M,NA,2:40:06,3:48/km,18954818,1020030996,Garmin Forerunner 735XT,NA,42.44,Boston,2017,Marathon,Garmin,0.24499999999999744,0.24499999999999744,NA,2.668333333333333
96,96,M,25-34,2:40:17,3:48/km,16741729,946484507,Garmin Forerunner 630,Brooks Ravenna,42.39,Boston,2017,Marathon,Garmin,0.19500000000000028,0.19500000000000028,Brooks,2.6713888888888886
97,97,M,NA,2:40:18,3:48/km,9690910,946880080,Garmin Forerunner 920XT,New Balance Vazee - Pace,42.41,Boston,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,New Balance,2.6716666666666664
98,98,M,25-34,2:40:38,3:48/km,3048246,946452957,Garmin Forerunner 220,NA,42.35,Boston,2017,Marathon,Garmin,0.15500000000000114,0.15500000000000114,NA,2.677222222222222
99,99,M,35-44,2:40:39,3:48/km,7503400,946642238,Garmin fenix 3,Adidas Adios 3,42.52,Boston,2017,Marathon,Garmin,0.32500000000000284,0.32500000000000284,Adidas,2.6774999999999998
100,100,M,45-54,2:40:43,3:49/km,18612417,961832988,Garmin Forerunner 920XT,NA,42.54,Boston,2017,Marathon,Garmin,0.34499999999999886,0.34499999999999886,NA,2.678611111111111
101,101,M,NA,2:40:45,3:49/km,10787808,946936370,Garmin Forerunner 230,NA,42.41,Boston,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,NA,2.6791666666666667
102,102,M,NA,2:40:46,3:49/km,14804595,946978225,Garmin Forerunner 220,NA,42.36,Boston,2017,Marathon,Garmin,0.16499999999999915,0.16499999999999915,NA,2.6794444444444445
103,103,M,NA,2:40:46,3:49/km,19650811,969416763,Garmin Forerunner 620,NA,42.37,Boston,2017,Marathon,Garmin,0.17499999999999716,0.17499999999999716,NA,2.6794444444444445
104,104,M,NA,2:40:53,3:49/km,2034030,946529472,Garmin Forerunner 230,Altra One 2.5,42.4,Boston,2017,Marathon,Garmin,0.2049999999999983,0.2049999999999983,Altra,2.681388888888889
105,105,M,35-44,2:41:02,3:49/km,24023161,1122674893,Garmin Forerunner 35,NA,42.48,Boston,2017,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,2.683888888888889
106,106,M,35-44,2:41:03,3:49/km,2392328,946814230,Garmin Forerunner 405,Nike Zoom Streak 6,42.33,Boston,2017,Marathon,Garmin,0.134999999999998,0.134999999999998,Nike,2.684166666666667
107,107,M,35-44,2:41:07,3:49/km,2689806,946569130,Garmin Forerunner 920XT,NA,42.38,Boston,2017,Marathon,Garmin,0.18500000000000227,0.18500000000000227,NA,2.685277777777778
108,108,M,25-34,2:41:26,3:50/km,8605442,946507585,Garmin fenix 3,Asics Gel-Ds Racer,42.56,Boston,2017,Marathon,Garmin,0.365000000000002,0.365000000000002,Asics,2.6905555555555556
109,109,M,35-44,2:41:32,3:50/km,3502128,949880306,Garmin Forerunner 910XT,Nike Streak 5,42.46,Boston,2017,Marathon,Garmin,0.26500000000000057,0.26500000000000057,Nike,2.6922222222222225
110,110,M,NA,2:41:35,3:50/km,11287827,946514448,Garmin Forerunner 920XT,Saucony Fast Twitch 5,42.39,Boston,2017,Marathon,Garmin,0.19500000000000028,0.19500000000000028,Saucony,2.693055555555556
111,111,M,35-44,2:41:39,3:50/km,4256773,946958160,Suunto,Adidas Adizero Takumi Sen 3,42.45,Boston,2017,Marathon,Suunto,0.25500000000000256,0.25500000000000256,Adidas,2.694166666666667
112,112,M,25-34,2:41:45,3:50/km,6663001,946575566,Garmin Forerunner 630,Adidas Boston Boost Bleue Blanc Rouge,42.4,Boston,2017,Marathon,Garmin,0.2049999999999983,0.2049999999999983,Adidas,2.6958333333333337
113,113,M,25-34,2:41:48,3:50/km,9338791,946458777,Garmin Forerunner 235,Skechers Gorun Ride 6,42.38,Boston,2017,Marathon,Garmin,0.18500000000000227,0.18500000000000227,Skechers,2.6966666666666668
114,114,M,45-54,2:41:48,3:50/km,5836122,946587342,Garmin Forerunner 15,Adidas Adios Boost 3,42.42,Boston,2017,Marathon,Garmin,0.22500000000000142,0.22500000000000142,Adidas,2.6966666666666668
115,115,M,NA,2:41:48,3:50/km,15605792,950435006,Garmin Forerunner 620,NA,42.42,Boston,2017,Marathon,Garmin,0.22500000000000142,0.22500000000000142,NA,2.6966666666666668
116,116,M,20-24,2:41:55,3:50/km,5080375,946815047,Garmin Forerunner 220,Saucony Kinvara 6,42.43,Boston,2017,Marathon,Garmin,0.23499999999999943,0.23499999999999943,Saucony,2.6986111111111115
117,117,M,25-34,2:41:57,3:50/km,5535535,946512618,Garmin Forerunner 235,Saucony Omni 14,42.42,Boston,2017,Marathon,Garmin,0.22500000000000142,0.22500000000000142,Saucony,2.6991666666666667
118,118,M,25-34,2:42:20,3:51/km,18463658,967118046,Garmin Forerunner 220,NA,42.37,Boston,2017,Marathon,Garmin,0.17499999999999716,0.17499999999999716,NA,2.7055555555555557
119,119,M,NA,2:42:24,3:51/km,17306524,1019003462,Garmin Forerunner 220,NA,42.43,Boston,2017,Marathon,Garmin,0.23499999999999943,0.23499999999999943,NA,2.706666666666667
120,120,M,35-44,2:42:24,3:51/km,23247221,1074584841,Garmin Forerunner 230,NA,42.42,Boston,2017,Marathon,Garmin,0.22500000000000142,0.22500000000000142,NA,2.706666666666667
121,121,M,35-44,2:42:42,3:51/km,5255581,946437056,Garmin Forerunner 935,Adidas Boston,42.37,Boston,2017,Marathon,Garmin,0.17499999999999716,0.17499999999999716,Adidas,2.711666666666667
122,122,M,25-34,2:42:42,3:51/km,7426536,950324066,Garmin Forerunner 225,NA,42.25,Boston,2017,Marathon,Garmin,0.054999999999999716,0.054999999999999716,NA,2.711666666666667
123,123,M,NA,2:42:43,3:51/km,18496975,946944738,Garmin Forerunner 230,NA,42.41,Boston,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,NA,2.7119444444444447
124,124,M,25-34,2:42:51,3:52/km,7298182,950276020,Garmin Forerunner 220,Nike Lunar Racers,42.5,Boston,2017,Marathon,Garmin,0.3049999999999997,0.3049999999999997,Nike,2.714166666666667
125,125,M,35-44,2:42:53,3:52/km,11638797,946670149,Garmin Forerunner 220,NA,42.45,Boston,2017,Marathon,Garmin,0.25500000000000256,0.25500000000000256,NA,2.7147222222222225
126,126,M,25-34,2:42:56,3:52/km,1962303,946703994,Garmin Forerunner 25,Hoka One One Clifton 2,42.39,Boston,2017,Marathon,Garmin,0.19500000000000028,0.19500000000000028,Hoka,2.715555555555556
127,127,M,35-44,2:42:57,3:52/km,3664430,948930084,Garmin Forerunner 220,NA,42.41,Boston,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,NA,2.7158333333333333
128,128,M,25-34,2:42:58,3:52/km,3227600,946472327,TomTom,New Balance Vazee Pace,42.36,Boston,2017,Marathon,TomTom,0.16499999999999915,0.16499999999999915,New Balance,2.716111111111111
129,129,M,NA,2:43:13,3:52/km,13445259,949782671,NA,Nike Zoom Streak,42.39,Boston,2017,Marathon,NA,0.19500000000000028,0.19500000000000028,Nike,2.720277777777778
130,130,M,NA,2:43:14,3:52/km,12239568,946931360,Garmin Forerunner 220,NA,42.48,Boston,2017,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,2.720555555555556
131,131,M,45-54,2:43:14,3:52/km,6650,947485657,Garmin Forerunner 910XT,Newton New Yellow Distance Elite,42.54,Boston,2017,Marathon,Garmin,0.34499999999999886,0.34499999999999886,New Balanceton,2.720555555555556
132,132,M,35-44,2:43:18,3:52/km,15127489,946466154,Garmin Forerunner 630,NA,42.38,Boston,2017,Marathon,Garmin,0.18500000000000227,0.18500000000000227,NA,2.7216666666666667
133,133,M,NA,2:43:21,3:52/km,23795984,1110958026,NA,NA,42.44,Boston,2017,Marathon,NA,0.24499999999999744,0.24499999999999744,NA,2.7225
134,134,M,35-44,2:43:23,3:52/km,8844902,946541264,Garmin Forerunner 225,Saucony Breakthru,42.36,Boston,2017,Marathon,Garmin,0.16499999999999915,0.16499999999999915,Saucony,2.723055555555556
135,135,M,NA,2:43:28,3:52/km,10498652,946599085,Garmin Forerunner 10,Nike Lunaracer,42.42,Boston,2017,Marathon,Garmin,0.22500000000000142,0.22500000000000142,Nike,2.7244444444444444
136,136,M,25-34,2:43:32,3:53/km,5974020,949004289,Garmin Forerunner 620,NA,42.39,Boston,2017,Marathon,Garmin,0.19500000000000028,0.19500000000000028,NA,2.7255555555555557
137,137,M,35-44,2:43:35,3:53/km,7983616,946483381,Polar V800,Saucony Kinvara 8,42.66,Boston,2017,Marathon,Polar,0.4649999999999963,0.4649999999999963,Saucony,2.726388888888889
138,138,M,25-34,2:43:38,3:53/km,1187704,946573234,Garmin Forerunner 230,Saucony Kinvara 7,42.42,Boston,2017,Marathon,Garmin,0.22500000000000142,0.22500000000000142,Saucony,2.727222222222222
139,139,M,NA,2:43:42,3:53/km,9649657,946520828,Garmin Forerunner 230,NA,42.4,Boston,2017,Marathon,Garmin,0.2049999999999983,0.2049999999999983,NA,2.7283333333333335
