,Rank,Gender,Age,Finish,Pace,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
12,12,M,25-34,2:19:39,3:19/km,2993770,1199138404,Garmin Forerunner 220,NA,42.41,Berlin,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,NA,2.3274999999999997
13,13,M,35-44,2:20:06,3:19/km,3679907,1201176850,Polar V800,Asics Ds Racer,42.87,Berlin,2017,Marathon,Polar,0.6749999999999972,0.6749999999999972,Asics,2.335
14,14,M,25-34,2:20:13,3:19/km,6806974,1199165891,Garmin Forerunner 230,NA,42.49,Berlin,2017,Marathon,Garmin,0.2950000000000017,0.2950000000000017,NA,2.3369444444444447
15,15,M,25-34,2:22:08,3:22/km,4136210,1199514079,Garmin Forerunner 935,NA,42.57,Berlin,2017,Marathon,Garmin,0.375,0.375,NA,2.368888888888889
16,16,M,25-34,2:22:16,3:22/km,13215838,1201134285,Garmin Forerunner 620,NA,42.55,Berlin,2017,Marathon,Garmin,0.3549999999999969,0.3549999999999969,NA,2.371111111111111
17,17,M,20-24,2:22:17,3:22/km,17346841,1209427258,Garmin Forerunner 235,NA,42.54,Berlin,2017,Marathon,Garmin,0.34499999999999886,0.34499999999999886,NA,2.3713888888888888
18,18,M,25-34,2:22:30,3:23/km,2578098,1199001133,Garmin Forerunner 935,Nike Zoom Vaporfly 4%,42.45,Berlin,2017,Marathon,Garmin,0.25500000000000256,0.25500000000000256,Nike,2.375
19,19,M,35-44,2:23:46,3:24/km,9426736,1198955283,Garmin Forerunner 620,NA,42.95,Berlin,2017,Marathon,Garmin,0.7550000000000026,0.7550000000000026,NA,2.3961111111111113
20,20,M,25-34,2:24:14,3:25/km,22780735,1199221819,Garmin Forerunner 735XT,NA,42.73,Berlin,2017,Marathon,Garmin,0.5349999999999966,0.5349999999999966,NA,2.403888888888889
21,21,M,25-34,2:24:18,3:25/km,7398671,1199195232,Garmin vivoactive HR,Saucony Fastwich 8,42.46,Berlin,2017,Marathon,Garmin,0.26500000000000057,0.26500000000000057,Saucony,2.405
22,22,M,35-44,2:24:28,3:25/km,7122315,1199092721,Garmin Forerunner 235,NA,42.54,Berlin,2017,Marathon,Garmin,0.34499999999999886,0.34499999999999886,NA,2.4077777777777776
23,23,M,NA,2:24:39,3:26/km,11181537,1198913624,Garmin Forerunner 620,NA,42.91,Berlin,2017,Marathon,Garmin,0.7149999999999963,0.7149999999999963,NA,2.410833333333333
24,24,M,25-34,2:24:52,3:26/km,10301465,1202257356,Garmin Forerunner 610,Adidas Adios Compet 2017/18,42.57,Berlin,2017,Marathon,Garmin,0.375,0.375,Adidas,2.4144444444444444
25,25,M,NA,2:25:14,3:27/km,3705323,1207037395,Garmin Edge 510,NA,42.45,Berlin,2017,Marathon,Garmin,0.25500000000000256,0.25500000000000256,NA,2.4205555555555556
26,26,M,NA,2:27:13,3:29/km,12560804,1199267958,Garmin Forerunner 230,Adidas Testing,42.48,Berlin,2017,Marathon,Garmin,0.2849999999999966,0.2849999999999966,Adidas,2.4536111111111114
27,27,M,35-44,2:27:26,3:30/km,20934442,1199116919,Garmin Forerunner 630,NA,42.63,Berlin,2017,Marathon,Garmin,0.4350000000000023,0.4350000000000023,NA,2.457222222222222
28,28,M,25-34,2:28:07,3:31/km,25053090,1200328357,Garmin Forerunner 230,NA,42.58,Berlin,2017,Marathon,Garmin,0.384999999999998,0.384999999999998,NA,2.468611111111111
29,29,M,35-44,2:28:20,3:31/km,13964289,1199126179,Garmin Forerunner 235,New Balance 890V5,42.54,Berlin,2017,Marathon,Garmin,0.34499999999999886,0.34499999999999886,New Balance,2.4722222222222223
30,30,M,NA,2:28:28,3:31/km,8380349,1199390769,Garmin Forerunner 630,NA,42.5,Berlin,2017,Marathon,Garmin,0.3049999999999997,0.3049999999999997,NA,2.4744444444444444
31,31,M,25-34,2:28:39,3:31/km,14673208,1199294464,TomTom,NA,42.42,Berlin,2017,Marathon,TomTom,0.22500000000000142,0.22500000000000142,NA,2.4775
32,32,M,25-34,2:28:42,3:31/km,8292972,1199168645,Garmin Forerunner 230,NA,42.58,Berlin,2017,Marathon,Garmin,0.384999999999998,0.384999999999998,NA,2.4783333333333335
33,33,M,25-34,2:28:48,3:32/km,2846407,1199207881,Garmin Forerunner 235,NA,42.31,Berlin,2017,Marathon,Garmin,0.11500000000000199,0.11500000000000199,NA,2.48
34,34,M,45-54,2:28:48,3:32/km,7777047,1200214456,Suunto Ambit3 Sport,NA,42.9,Berlin,2017,Marathon,Suunto,0.7049999999999983,0.7049999999999983,NA,2.48
35,35,M,35-44,2:28:50,3:32/km,3911261,1199282939,Garmin Forerunner 935,NA,42.53,Berlin,2017,Marathon,Garmin,0.33500000000000085,0.33500000000000085,NA,2.4805555555555556
36,36,M,45-54,2:29:03,3:32/km,2790938,1199216996,Garmin fenix 3,NA,42.34,Berlin,2017,Marathon,Garmin,0.14500000000000313,0.14500000000000313,NA,2.484166666666667
37,37,M,25-34,2:29:04,3:32/km,2449553,1199228277,Garmin Forerunner 220,Asics Gel-Hyper Speed 7,42.49,Berlin,2017,Marathon,Garmin,0.2950000000000017,0.2950000000000017,Asics,2.4844444444444447
38,38,M,25-34,2:29:15,3:32/km,12829821,1199075082,Garmin Forerunner 230,NA,42.57,Berlin,2017,Marathon,Garmin,0.375,0.375,NA,2.4875000000000003
39,39,M,25-34,2:29:20,3:32/km,2614866,1200600159,Garmin Forerunner 735XT,Adidas Supernova Glide 8M,42.51,Berlin,2017,Marathon,Garmin,0.3149999999999977,0.3149999999999977,Adidas,2.488888888888889
40,40,M,35-44,2:29:32,3:33/km,12700311,1202875754,Garmin Forerunner 620,Adidas Adizero Takumi Ren 3,42.49,Berlin,2017,Marathon,Garmin,0.2950000000000017,0.2950000000000017,Adidas,2.4922222222222223
41,41,M,NA,2:29:33,3:33/km,13501456,1199626894,Garmin Forerunner 230,NA,42.5,Berlin,2017,Marathon,Garmin,0.3049999999999997,0.3049999999999997,NA,2.4925
42,42,M,35-44,2:29:40,3:33/km,4877352,1199102514,Garmin Forerunner 620,Brooks Ghost,42.61,Berlin,2017,Marathon,Garmin,0.41499999999999915,0.41499999999999915,Brooks,2.4944444444444445
43,43,M,NA,2:29:40,3:33/km,23802954,1202673614,Garmin Forerunner 920XT,NA,42.51,Berlin,2017,Marathon,Garmin,0.3149999999999977,0.3149999999999977,NA,2.4944444444444445
44,44,M,NA,2:29:43,3:33/km,8063424,1199377052,Garmin Forerunner 235,NA,42.5,Berlin,2017,Marathon,Garmin,0.3049999999999997,0.3049999999999997,NA,2.495277777777778
45,45,M,NA,2:29:44,3:33/km,19372996,1199270212,Garmin Forerunner 620,NA,42.45,Berlin,2017,Marathon,Garmin,0.25500000000000256,0.25500000000000256,NA,2.4955555555555557
46,46,NA,NA,2:29:49,3:33/km,6686174,1204754475,Garmin Forerunner 910XT,NA,42.53,Berlin,2017,Marathon,Garmin,0.33500000000000085,0.33500000000000085,NA,2.4969444444444444
47,47,M,25-34,2:29:50,3:33/km,321536,1199252995,Garmin Forerunner 735XT,Adidas Boston Boost,42.46,Berlin,2017,Marathon,Garmin,0.26500000000000057,0.26500000000000057,Adidas,2.4972222222222222
48,48,M,25-34,2:30:00,3:33/km,2576754,1200144288,Garmin fenix 2,NA,42.72,Berlin,2017,Marathon,Garmin,0.5249999999999986,0.5249999999999986,NA,2.5
49,49,M,NA,2:30:16,3:34/km,23525795,1199352863,Garmin Forerunner 220,NA,42.74,Berlin,2017,Marathon,Garmin,0.5450000000000017,0.5450000000000017,NA,2.5044444444444443
50,50,M,NA,2:30:22,3:34/km,19097147,1200257054,NA,NA,43.78,Berlin,2017,Marathon,NA,1.5850000000000009,1.5850000000000009,NA,2.506111111111111
51,51,M,25-34,2:30:29,3:34/km,5628909,1199110618,Garmin Forerunner 230,NA,42.84,Berlin,2017,Marathon,Garmin,0.6450000000000031,0.6450000000000031,NA,2.5080555555555555
52,52,M,NA,2:30:31,3:34/km,21493373,1204979311,Garmin Forerunner 35,NA,42.56,Berlin,2017,Marathon,Garmin,0.365000000000002,0.365000000000002,NA,2.508611111111111
53,53,M,NA,2:30:31,3:34/km,21870915,1204979312,Garmin Forerunner 35,NA,42.56,Berlin,2017,Marathon,Garmin,0.365000000000002,0.365000000000002,NA,2.508611111111111
54,54,M,25-34,2:30:41,3:34/km,5531617,1199251668,Garmin Forerunner 220,Adidas Adios Boost 2.0 Black,42.37,Berlin,2017,Marathon,Garmin,0.17499999999999716,0.17499999999999716,Adidas,2.511388888888889
55,55,M,35-44,2:31:27,3:35/km,1741779,1199023931,TomTom,On Cloud Berlin Marathon,42.55,Berlin,2017,Marathon,TomTom,0.3549999999999969,0.3549999999999969,On,2.5241666666666664
56,56,M,25-34,2:31:29,3:35/km,8370754,1199213136,Garmin Forerunner 235,Nike Vaporfly 4%,42.49,Berlin,2017,Marathon,Garmin,0.2950000000000017,0.2950000000000017,Nike,2.524722222222222
57,57,M,35-44,2:31:44,3:36/km,256975,1199038816,Garmin Forerunner 235,Asics Ds Racer,42.47,Berlin,2017,Marathon,Garmin,0.2749999999999986,0.2749999999999986,Asics,2.528888888888889
58,58,M,25-34,2:31:45,3:36/km,3024135,1199223017,Garmin Forerunner 620,Nike Flyknit Racer,42.54,Berlin,2017,Marathon,Garmin,0.34499999999999886,0.34499999999999886,Nike,2.529166666666667
59,59,M,25-34,2:31:50,3:36/km,2125707,1199338366,Garmin Forerunner 935,NA,42.5,Berlin,2017,Marathon,Garmin,0.3049999999999997,0.3049999999999997,NA,2.5305555555555554
60,60,M,35-44,2:32:13,3:36/km,7395086,1208036984,Garmin Forerunner 235,NA,42.51,Berlin,2017,Marathon,Garmin,0.3149999999999977,0.3149999999999977,NA,2.5369444444444444
61,61,M,35-44,2:32:27,3:37/km,6198190,1198981327,Garmin Forerunner 235,Salming 2016 Race,42.54,Berlin,2017,Marathon,Garmin,0.34499999999999886,0.34499999999999886,Salming,2.540833333333333
62,62,M,25-34,2:32:36,3:37/km,18899467,1199540085,Garmin Forerunner 235,NA,42.55,Berlin,2017,Marathon,Garmin,0.3549999999999969,0.3549999999999969,NA,2.543333333333333
63,63,M,35-44,2:32:42,3:37/km,7983616,1199044519,Polar V800,Saucony Kinvara 8 ,42.73,Berlin,2017,Marathon,Polar,0.5349999999999966,0.5349999999999966,Saucony,2.545
64,64,M,35-44,2:32:59,3:38/km,20811600,1273650495,Garmin Forerunner 630,NA,42.38,Berlin,2017,Marathon,Garmin,0.18500000000000227,0.18500000000000227,NA,2.549722222222222
65,65,M,35-44,2:33:01,3:38/km,440907,1199011272,Garmin Forerunner 935,Adidas Adizero Adios 3 Black,42.52,Berlin,2017,Marathon,Garmin,0.32500000000000284,0.32500000000000284,Adidas,2.5502777777777776
66,66,M,35-44,2:33:03,3:38/km,4728612,1199742086,Garmin Forerunner 220,New Balance 1400V5,42.51,Berlin,2017,Marathon,Garmin,0.3149999999999977,0.3149999999999977,New Balance,2.5508333333333333
67,67,M,35-44,2:33:07,3:38/km,9706977,1199964703,Garmin Forerunner 230,Adidas,42.5,Berlin,2017,Marathon,Garmin,0.3049999999999997,0.3049999999999997,Adidas,2.551944444444444
68,68,M,35-44,2:33:16,3:38/km,7427144,1199176310,Garmin fenix 3,NA,42.9,Berlin,2017,Marathon,Garmin,0.7049999999999983,0.7049999999999983,NA,2.554444444444444
69,69,M,25-34,2:33:24,3:38/km,14271810,1199073079,Garmin Forerunner 235,NA,42.59,Berlin,2017,Marathon,Garmin,0.3950000000000031,0.3950000000000031,NA,2.5566666666666666
70,70,F,NA,2:33:24,3:38/km,2753894,1201429625,Polar V800,New Balance Vazee,42.7,Berlin,2017,Marathon,Polar,0.5050000000000026,0.5050000000000026,New Balance,2.5566666666666666
71,71,M,35-44,2:33:25,3:38/km,12154817,1199085991,Garmin Forerunner 935,Nike Zoom Vaporfly Elite,42.45,Berlin,2017,Marathon,Garmin,0.25500000000000256,0.25500000000000256,Nike,2.5569444444444445
72,72,M,25-34,2:33:30,3:38/km,1540463,1207757686,Garmin Forerunner 235,Adidas Adios Boost ,42.48,Berlin,2017,Marathon,Garmin,0.2849999999999966,0.2849999999999966,Adidas,2.558333333333333
73,73,M,25-34,2:33:33,3:38/km,1614760,1199038535,Garmin Forerunner 235,Nike Lunarglide,42.52,Berlin,2017,Marathon,Garmin,0.32500000000000284,0.32500000000000284,Nike,2.5591666666666666
74,74,M,NA,2:33:52,3:39/km,7234732,1199267718,Garmin Forerunner 935,Saucony Virrata,42.41,Berlin,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,Saucony,2.5644444444444443
75,75,M,35-44,2:34:07,3:39/km,3516519,1199017387,NA,NA,42.79,Berlin,2017,Marathon,NA,0.5949999999999989,0.5949999999999989,NA,2.5686111111111107
76,76,M,35-44,2:34:08,3:39/km,21413528,1200288537,Garmin Forerunner 310XT,NA,42.78,Berlin,2017,Marathon,Garmin,0.5850000000000009,0.5850000000000009,NA,2.5688888888888886
77,77,M,35-44,2:34:14,3:39/km,2955336,1199222813,Garmin Forerunner 920XT,NA,42.53,Berlin,2017,Marathon,Garmin,0.33500000000000085,0.33500000000000085,NA,2.5705555555555555
78,78,F,25-34,2:34:17,3:39/km,22970289,1199642500,Garmin Forerunner 220,NA,42.58,Berlin,2017,Marathon,Garmin,0.384999999999998,0.384999999999998,NA,2.5713888888888885
79,79,M,35-44,2:34:21,3:39/km,24908892,1199093959,Garmin Forerunner 35,NA,42.46,Berlin,2017,Marathon,Garmin,0.26500000000000057,0.26500000000000057,NA,2.5725
80,80,M,35-44,2:34:25,3:40/km,23361538,1210551221,Garmin Forerunner 210,NA,42.52,Berlin,2017,Marathon,Garmin,0.32500000000000284,0.32500000000000284,NA,2.573611111111111
81,81,M,35-44,2:34:32,3:40/km,8359857,1199683919,Garmin Forerunner 630,NA,42.44,Berlin,2017,Marathon,Garmin,0.24499999999999744,0.24499999999999744,NA,2.5755555555555554
82,82,M,25-34,2:34:32,3:40/km,14323748,1200377994,Apple Watch Series 2,Adidas Boston 6,41.09,Berlin,2017,Marathon,Apple,-1.1049999999999969,1.1049999999999969,Adidas,2.5755555555555554
83,83,M,25-34,2:34:39,3:40/km,2510183,1199145194,Garmin fenix 5X,NA,42.51,Berlin,2017,Marathon,Garmin,0.3149999999999977,0.3149999999999977,NA,2.5774999999999997
84,84,M,35-44,2:34:40,3:40/km,551415,1200683572,Garmin Forerunner 225,Adidas Adizero Boston Boost,42.31,Berlin,2017,Marathon,Garmin,0.11500000000000199,0.11500000000000199,Adidas,2.5777777777777775
85,85,M,35-44,2:34:41,3:40/km,4579844,1202154582,Garmin Forerunner 735XT,NA,42.46,Berlin,2017,Marathon,Garmin,0.26500000000000057,0.26500000000000057,NA,2.5780555555555553
86,86,M,35-44,2:34:44,3:40/km,12498718,1203131868,Polar V800,NA,42.74,Berlin,2017,Marathon,Polar,0.5450000000000017,0.5450000000000017,NA,2.578888888888889
87,87,M,35-44,2:34:50,3:40/km,15677762,1199140020,Garmin Forerunner 235,NA,42.47,Berlin,2017,Marathon,Garmin,0.2749999999999986,0.2749999999999986,NA,2.5805555555555553
88,88,M,35-44,2:34:52,3:40/km,13184161,1199589548,Suunto Ambit3 Peak,Asics Lyteracer Rs4,42.81,Berlin,2017,Marathon,Suunto,0.615000000000002,0.615000000000002,Asics,2.581111111111111
89,89,M,25-34,2:34:53,3:40/km,700516,1199344203,NA,Nike 4%,42.69,Berlin,2017,Marathon,NA,0.49499999999999744,0.49499999999999744,Nike,2.5813888888888887
90,90,M,25-34,2:34:54,3:40/km,541700,1198937424,TomTom,Asics Ds Gel 22A,42.53,Berlin,2017,Marathon,TomTom,0.33500000000000085,0.33500000000000085,Asics,2.5816666666666666
91,91,M,NA,2:34:54,3:40/km,18928469,1200544446,Suunto,NA,42.88,Berlin,2017,Marathon,Suunto,0.6850000000000023,0.6850000000000023,NA,2.5816666666666666
92,92,M,NA,2:34:59,3:40/km,8536083,1199314797,Garmin Forerunner 920XT,NA,42.32,Berlin,2017,Marathon,Garmin,0.125,0.125,NA,2.583055555555555
93,93,M,35-44,2:35:05,3:41/km,3272558,1199190254,Garmin Forerunner 935,Nike Flyknit Racers,42.45,Berlin,2017,Marathon,Garmin,0.25500000000000256,0.25500000000000256,Nike,2.5847222222222226
94,94,M,25-34,2:35:06,3:41/km,2662504,1199070295,Garmin Forerunner 235,NA,42.48,Berlin,2017,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,2.585
95,95,M,NA,2:35:12,3:41/km,21484808,1204841010,Polar V800,NA,42.74,Berlin,2017,Marathon,Polar,0.5450000000000017,0.5450000000000017,NA,2.586666666666667
96,96,M,35-44,2:35:19,3:41/km,390869,1199075442,Garmin fenix 3,NA,42.82,Berlin,2017,Marathon,Garmin,0.625,0.625,NA,2.588611111111111
97,97,M,NA,2:35:21,3:41/km,17360697,1201483695,Garmin Forerunner 220,NA,42.41,Berlin,2017,Marathon,Garmin,0.2149999999999963,0.2149999999999963,NA,2.589166666666667
98,98,M,35-44,2:35:27,3:41/km,12988857,1198988379,Garmin Forerunner 630,NA,42.54,Berlin,2017,Marathon,Garmin,0.34499999999999886,0.34499999999999886,NA,2.5908333333333333
99,99,M,25-34,2:35:36,3:41/km,2593082,1199062749,Garmin Forerunner 235,Nike The 1%,42.55,Berlin,2017,Marathon,Garmin,0.3549999999999969,0.3549999999999969,Nike,2.5933333333333333
100,100,M,25-34,2:35:39,3:41/km,10028711,1199220015,Garmin fenix 5X,Nike Zoom Fly Ice Blue,42.86,Berlin,2017,Marathon,Garmin,0.6649999999999991,0.6649999999999991,Nike,2.5941666666666667
101,101,M,25-34,2:35:47,3:42/km,19644090,1200249823,Polar V800,NA,42.67,Berlin,2017,Marathon,Polar,0.4750000000000014,0.4750000000000014,NA,2.596388888888889
102,102,M,35-44,2:35:49,3:42/km,1204761,1202231796,Garmin Forerunner 935,Adidas Adizero Adios 3 M Aq2429 ,42.5,Berlin,2017,Marathon,Garmin,0.3049999999999997,0.3049999999999997,Adidas,2.5969444444444445
103,103,M,NA,2:35:50,3:42/km,15667232,1199073264,Garmin Forerunner 620,NA,42.56,Berlin,2017,Marathon,Garmin,0.365000000000002,0.365000000000002,NA,2.5972222222222223
104,104,M,NA,2:35:53,3:42/km,17701637,1200332903,Polar V800,Adidas Adizero Adios 3 Blau,42.71,Berlin,2017,Marathon,Polar,0.5150000000000006,0.5150000000000006,Adidas,2.598055555555556
105,105,M,NA,2:35:54,3:42/km,10621668,1199243277,Garmin Forerunner 230,NA,42.61,Berlin,2017,Marathon,Garmin,0.41499999999999915,0.41499999999999915,NA,2.5983333333333336
106,106,M,25-34,2:35:55,3:42/km,1122462,1199138698,Garmin Forerunner 220,NA,42.34,Berlin,2017,Marathon,Garmin,0.14500000000000313,0.14500000000000313,NA,2.5986111111111114
107,107,F,25-34,2:35:55,3:42/km,5191761,1199985569,Garmin Forerunner 630,NA,42.32,Berlin,2017,Marathon,Garmin,0.125,0.125,NA,2.5986111111111114
108,108,M,NA,2:35:57,3:42/km,7467871,1199003737,Garmin Forerunner 235,NA,42.53,Berlin,2017,Marathon,Garmin,0.33500000000000085,0.33500000000000085,NA,2.5991666666666666
109,109,M,20-24,2:36:04,3:42/km,4725583,1206723943,Suunto Spartan Sport,NA,42.92,Berlin,2017,Marathon,Suunto,0.7250000000000014,0.7250000000000014,NA,2.6011111111111114
110,110,M,45-54,2:36:07,3:42/km,18612417,1202899293,Garmin Forerunner 920XT,NA,42.54,Berlin,2017,Marathon,Garmin,0.34499999999999886,0.34499999999999886,NA,2.6019444444444444
111,111,M,NA,2:36:08,3:42/km,12779886,1199019512,Garmin Forerunner 235,NA,42.58,Berlin,2017,Marathon,Garmin,0.384999999999998,0.384999999999998,NA,2.602222222222222
112,112,M,25-34,2:36:09,3:42/km,11003405,1200132768,Suunto Spartan Sport,NA,42.81,Berlin,2017,Marathon,Suunto,0.615000000000002,0.615000000000002,NA,2.6025
113,113,M,35-44,2:36:16,3:42/km,13920475,1199137310,Garmin Forerunner 920XT,NA,42.45,Berlin,2017,Marathon,Garmin,0.25500000000000256,0.25500000000000256,NA,2.6044444444444443
114,114,M,NA,2:36:17,3:42/km,9239678,1199010527,Garmin Forerunner 220,NA,42.55,Berlin,2017,Marathon,Garmin,0.3549999999999969,0.3549999999999969,NA,2.604722222222222
115,115,M,25-34,2:36:23,3:42/km,4370517,1200131064,Garmin Forerunner 630,NA,42.56,Berlin,2017,Marathon,Garmin,0.365000000000002,0.365000000000002,NA,2.606388888888889
116,116,M,NA,2:36:26,3:42/km,12541779,1199339960,Polar V800,Asics Ds Trainer 21,42.82,Berlin,2017,Marathon,Polar,0.625,0.625,Asics,2.607222222222222
117,117,M,25-34,2:36:27,3:42/km,6705624,1199003650,Garmin Forerunner 235,NA,42.53,Berlin,2017,Marathon,Garmin,0.33500000000000085,0.33500000000000085,NA,2.6075
118,118,M,35-44,2:36:40,3:43/km,12394536,1199013380,Garmin Forerunner 225,NA,42.31,Berlin,2017,Marathon,Garmin,0.11500000000000199,0.11500000000000199,NA,2.611111111111111
119,119,M,35-44,2:36:49,3:43/km,15371760,1198987239,Polar M200,Nike Lr 4 Schwarz,42.91,Berlin,2017,Marathon,Polar,0.7149999999999963,0.7149999999999963,Nike,2.613611111111111
120,120,M,25-34,2:36:49,3:43/km,17268943,1200215839,NA,NA,42.87,Berlin,2017,Marathon,NA,0.6749999999999972,0.6749999999999972,NA,2.613611111111111
121,121,M,35-44,2:36:59,3:43/km,25791105,1240920226,Garmin Forerunner 220,NA,42.6,Berlin,2017,Marathon,Garmin,0.40500000000000114,0.40500000000000114,NA,2.616388888888889
122,122,M,NA,2:37:03,3:43/km,17294501,1199144814,Suunto Ambit3 Sport,NA,42.87,Berlin,2017,Marathon,Suunto,0.6749999999999972,0.6749999999999972,NA,2.6175
123,123,M,35-44,2:37:05,3:43/km,7332576,1198944747,Garmin Forerunner 235,New Balance 1400V5,42.52,Berlin,2017,Marathon,Garmin,0.32500000000000284,0.32500000000000284,New Balance,2.618055555555556
124,124,M,NA,2:37:05,3:43/km,5762097,1199784608,Polar V800,NA,42.75,Berlin,2017,Marathon,Polar,0.5549999999999997,0.5549999999999997,NA,2.618055555555556
125,125,M,35-44,2:37:07,3:43/km,17569371,1206850684,Garmin Forerunner 735XT,Nike Lunarglide 8,42.55,Berlin,2017,Marathon,Garmin,0.3549999999999969,0.3549999999999969,Nike,2.618611111111111
126,126,M,NA,2:37:14,3:44/km,12189943,1199579206,NA,NA,42.51,Berlin,2017,Marathon,NA,0.3149999999999977,0.3149999999999977,NA,2.6205555555555557
127,127,M,25-34,2:37:20,3:44/km,7304261,1199485036,Garmin Forerunner 735XT,NA,42.48,Berlin,2017,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,2.6222222222222222
128,128,M,25-34,2:37:30,3:44/km,5755651,1199055194,Garmin Forerunner 735XT,NA,42.45,Berlin,2017,Marathon,Garmin,0.25500000000000256,0.25500000000000256,NA,2.625
129,129,M,45-54,2:37:33,3:44/km,16432231,1199281746,Garmin Forerunner 935,NA,42.44,Berlin,2017,Marathon,Garmin,0.24499999999999744,0.24499999999999744,NA,2.6258333333333335
130,130,M,45-54,2:37:41,3:44/km,14524630,1199045576,Polar V800,New Balance Ff Zante V3,42.6,Berlin,2017,Marathon,Polar,0.40500000000000114,0.40500000000000114,New Balance,2.6280555555555556
131,131,M,25-34,2:37:43,3:44/km,5135764,1199282588,Garmin Forerunner 935,NA,42.39,Berlin,2017,Marathon,Garmin,0.19500000000000028,0.19500000000000028,NA,2.6286111111111112
132,132,M,35-44,2:37:44,3:44/km,2689806,1199006216,Garmin Forerunner 920XT,NA,42.47,Berlin,2017,Marathon,Garmin,0.2749999999999986,0.2749999999999986,NA,2.628888888888889
133,133,M,25-34,2:37:55,3:45/km,15843928,1198993336,Garmin Forerunner 920XT,NA,42.46,Berlin,2017,Marathon,Garmin,0.26500000000000057,0.26500000000000057,NA,2.6319444444444446
134,134,M,35-44,2:37:57,3:45/km,14282629,1199056804,Garmin Forerunner 620,NA,42.55,Berlin,2017,Marathon,Garmin,0.3549999999999969,0.3549999999999969,NA,2.6325
135,135,M,45-54,2:37:57,3:45/km,1804886,1199217887,Garmin Forerunner 235,NA,42.46,Berlin,2017,Marathon,Garmin,0.26500000000000057,0.26500000000000057,NA,2.6325
136,136,M,35-44,2:38:10,3:45/km,1078004,1202822957,Garmin Forerunner 630,NA,42.83,Berlin,2017,Marathon,Garmin,0.634999999999998,0.634999999999998,NA,2.636111111111111
137,137,NA,NA,2:38:20,3:45/km,11669516,1200041806,Garmin Forerunner 935,NA,42.37,Berlin,2017,Marathon,Garmin,0.17499999999999716,0.17499999999999716,NA,2.638888888888889
138,138,M,35-44,2:38:20,3:45/km,12523444,1200699290,Garmin fenix 5,NA,42.97,Berlin,2017,Marathon,Garmin,0.7749999999999986,0.7749999999999986,NA,2.638888888888889
139,139,M,NA,2:38:25,3:45/km,9144334,1198980410,Garmin Forerunner 620,Nike Free Flyknit 4.0,42.64,Berlin,2017,Marathon,Garmin,0.4450000000000003,0.4450000000000003,Nike,2.640277777777778
