,Rank,Gender,Age,Finish,Pace,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
11,11,M,35-44,3:41:57,5:16/km,26927471,1907796514,NA,NA,42.89,Tokyo,2016,Marathon,NA,0.6950000000000003,0.6950000000000003,NA,3.6991666666666667
12,12,M,NA,3:42:12,5:16/km,10607759,504075553,Garmin Forerunner 620,Asics Freaks Japan,43.04,Tokyo,2016,Marathon,Garmin,0.8449999999999989,0.8449999999999989,Asics,3.7033333333333336
13,13,M,35-44,3:42:47,5:17/km,1514327,504118069,Suunto Ambit2,NA,43.65,Tokyo,2016,Marathon,Suunto,1.4549999999999983,1.4549999999999983,NA,3.7130555555555556
14,14,M,35-44,3:43:47,5:18/km,9391385,525313322,Garmin Forerunner 610,Asics Nimbus 17,43.44,Tokyo,2016,Marathon,Garmin,1.2449999999999974,1.2449999999999974,Asics,3.729722222222222
15,15,M,55-64,3:48:20,5:25/km,1733539,504054371,Garmin Forerunner 920XT,Asics Gel Kayano 20_2,42.73,Tokyo,2016,Marathon,Garmin,0.5349999999999966,0.5349999999999966,Asics,3.8055555555555554
16,16,M,35-44,3:53:57,5:33/km,124713,504057293,iPhone App,"Nike Flyknit Racer ""Cookies &Amp; Cream""",44.89,Tokyo,2016,Marathon,iPhone,2.6950000000000003,2.6950000000000003,Nike,3.8991666666666664
17,17,F,NA,3:56:07,5:36/km,12466037,504077904,Garmin Forerunner 620,NA,42.84,Tokyo,2016,Marathon,Garmin,0.6450000000000031,0.6450000000000031,NA,3.935277777777778
18,18,M,NA,3:58:16,5:39/km,12783391,504064755,NA,NA,45.1,Tokyo,2016,Marathon,NA,2.905000000000001,2.905000000000001,NA,3.971111111111111
19,19,M,25-34,4:01:54,5:44/km,13388622,504058251,iPhone App,NA,44.01,Tokyo,2016,Marathon,iPhone,1.8149999999999977,1.8149999999999977,NA,4.031666666666666
20,20,M,35-44,4:09:46,5:55/km,2381602,675415078,iPhone App,NA,43.68,Tokyo,2016,Marathon,iPhone,1.4849999999999994,1.4849999999999994,NA,4.162777777777778
21,21,M,55-64,4:12:33,5:59/km,6010599,504058991,iPhone App,NA,44.99,Tokyo,2016,Marathon,iPhone,2.7950000000000017,2.7950000000000017,NA,4.2091666666666665
22,22,M,35-44,4:12:43,5:59/km,7359529,504190048,Garmin Forerunner 620,NA,45.69,Tokyo,2016,Marathon,Garmin,3.4949999999999974,3.4949999999999974,NA,4.211944444444445
23,23,M,45-54,4:12:53,6:00/km,6401602,504129171,Garmin Forerunner 630,NA,43.19,Tokyo,2016,Marathon,Garmin,0.9949999999999974,0.9949999999999974,NA,4.214722222222222
24,24,M,NA,4:12:55,6:00/km,12227771,505031838,Suunto Ambit3 Peak,Hoka One One Conquest 2,45.62,Tokyo,2016,Marathon,Suunto,3.424999999999997,3.424999999999997,Hoka,4.215277777777778
25,25,M,35-44,4:13:11,6:00/km,187186,504106183,Garmin Forerunner 620,NA,43.14,Tokyo,2016,Marathon,Garmin,0.9450000000000003,0.9450000000000003,NA,4.219722222222222
26,26,M,NA,4:18:21,6:07/km,29065518,1468358660,NA,NA,42.89,Tokyo,2016,Marathon,NA,0.6950000000000003,0.6950000000000003,NA,4.305833333333333
27,27,M,45-54,4:18:45,6:08/km,3311639,512857635,Garmin Forerunner 610,Asics Gel Kayano 22,43.17,Tokyo,2016,Marathon,Garmin,0.9750000000000014,0.9750000000000014,Asics,4.3125
28,28,M,NA,4:22:28,6:13/km,8726951,526086221,Garmin Forerunner 210,NA,43.07,Tokyo,2016,Marathon,Garmin,0.875,0.875,NA,4.374444444444444
29,29,M,55-64,4:25:39,6:18/km,8917543,504507749,GPX,Asics Lyteracer Rs3  Tjl424 4790,43.26,Tokyo,2016,Marathon,GPX,1.0649999999999977,1.0649999999999977,Asics,4.4275
